0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00020482672700567858,1.0168843283695508e-05,0.0,0.0011265676066912794,0.000324725199287304,0.0009439192573224502,0.001252610619543871,0.0010029861351441931,0.0004849426634752177,0.0003240405779558099,0.00046480911837975365,1.0168843283695508e-05,0.001551796038749354,0.0015515312565569691,2.9373194442390576e-05,0.0,0.004626785976758083,0.00041532216265543933,0.004635617243049109,0.0
0.000630562736128805,3.130496560663342e-05,0.0,0.0034681584912970792,0.16703782371856318,0.0029058722867031537,0.0038561841567760036,0.0030877107246762964,0.0014929046478297044,0.16691726010012017,0.0014309231697825719,3.130496560663342e-05,0.004777231811552141,0.00477641667484538,9.042590352929731e-05,0.0,0.21225039157664657,0.12417437025734258,0.21321182228266963,0.0
0.0016105672431780704,7.995834397762585e-05,0.0,0.16698403396373754,0.002553337529003739,0.15449818490684503,0.1757719983733631,0.15793721160253865,0.0038131389395831094,0.0025479543023779736,0.003654827430661209,7.995834397762585e-05,0.16858187751982712,0.16856200072442126,0.00023096353433945592,0.0,0.03638074993580126,0.003265707948944479,0.036450190815963915,0.0
0.12842137114079047,8.837754855941324e-06,0.0,0.0009791013647093769,0.00028221909088217776,0.0008203614479331774,0.0010886455102742444,0.0008716965478782611,0.17076142491134153,0.00028162408559710326,0.16532101311791836,8.837754855941324e-06,0.0013486679452398447,0.0013484378226938252,0.09843060820165428,0.0,0.004021145679278754,0.0003609570289743164,0.004028820944239596,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0002265001210961188,1.1244842256843914e-05,0.0,0.001245773454806342,0.00035908544766961284,0.0010437984789092797,0.0013851534961309303,0.0011091154186220519,0.0005362560521643546,0.0003583283842885039,0.0005139921100075758,1.1244842256843914e-05,0.0017159967150354443,0.001715703915362687,3.248126939018491e-05,0.0,0.005116361518545753,0.0004592687756649599,0.005126127250360109,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0019256722133230517,9.560206931640468e-05,0.0,0.17413499499431884,0.0030528940357281383,0.1609895659659745,0.1833840076331713,0.16462137883236144,0.004559173628172113,0.003046457589205855,0.004369888719347949,9.560206931640468e-05,0.17632719420927914,0.17630630037172237,0.0002761511897452644,0.0,0.043498586940701266,0.0039046386176968184,0.04358161382080475,0.0
0.0006503103793064962,3.2285358603347734e-05,0.0,0.003576772515637116,0.16939780456207532,0.0029968769175667733,0.003976950171626464,0.003184410079289575,0.0015396586765638663,0.1692755136010754,0.001475736094100042,3.2285358603347734e-05,0.004926842728573373,0.0049260020638296625,9.325781600144842e-05,0.0,0.21547349773348373,0.12593801709505412,0.21644888257529687,0.0
0.0001010167134624158,0.15060039641435533,0.0,0.0005556020876026471,0.00016014839903935994,0.00046552333546761584,0.0006177641457451708,0.000494654015624767,0.00023916465784574434,0.00015981075659452466,0.00022923516970899964,0.15060039641435533,0.000765316802597297,0.0007651862169689022,1.4486310501756593e-05,0.0,0.002281844367181325,0.0002048291280775688,0.0022861997826560173,0.0
