code,code,1 / distance
0.0,0.0,0.0
0.0,12.0,0.0022334742103232615
0.0,42.0,0.0013555257179847682
0.0,46.0,0.0012023393902892913
0.0,70.0,0.0010530927175059592
0.0,80.0,0.0015037608169816868
0.0,83.0,0.002242943099693048
0.0,89.0,0.0031750678780200756
0.0,96.0,0.005039960768664918
0.0,99.0,0.00778463424191783
1.0,1.0,0.0
1.0,22.0,0.0018409868206027645
1.0,55.0,0.0041836708683863355
1.0,56.0,0.0039689096720791715
1.0,58.0,0.0039395408831850495
1.0,59.0,0.00394846091519553
1.0,60.0,0.003958037520031122
1.0,77.0,0.0010565162131627062
1.0,82.0,0.0016460589574267292
2.0,2.0,0.0
2.0,7.0,0.003058147617887044
2.0,33.0,0.017201693317554497
3.0,3.0,0.0
3.0,4.0,0.0031634400508897377
3.0,5.0,0.0028873270004544896
3.0,8.0,0.002788306715570124
3.0,10.0,0.002790319633473403
3.0,16.0,0.0029023532719309676
3.0,17.0,0.0029610727218309825
3.0,20.0,0.0020572685060214467
3.0,21.0,0.0022234950267680407
3.0,25.0,0.00166628145525534
3.0,32.0,0.0055634034910889895
3.0,35.0,0.0016062970839056843
3.0,37.0,0.0015626076567543375
3.0,38.0,0.001491587710051306
3.0,39.0,0.0014288882226321706
3.0,40.0,0.0014897222807202935
3.0,41.0,0.001474397497005722
3.0,48.0,0.001279503008071548
3.0,49.0,0.0011424860191348374
3.0,53.0,0.004323704291963074
3.0,54.0,0.004032347350389497
3.0,63.0,0.0022275335533167334
3.0,64.0,0.001931014978571291
3.0,65.0,0.0018324894497499687
3.0,67.0,0.0018609792654817523
3.0,68.0,0.0017187675129115786
3.0,71.0,0.0010249814521342043
3.0,73.0,0.0010942168230416958
3.0,74.0,0.0011114636252429028
3.0,75.0,0.0010256513926625041
3.0,88.0,0.0020414800248606574
3.0,90.0,0.0029338649620431058
3.0,92.0,0.002298282360352393
3.0,93.0,0.0026381606693809774
3.0,94.0,0.0026015279316219794
3.0,95.0,0.0031036453961774597
4.0,3.0,0.0031634400508897377
4.0,4.0,0.0
4.0,5.0,0.03188476058119718
4.0,8.0,0.0178905134207027
4.0,10.0,0.02365703412554923
4.0,16.0,0.004679689410621877
4.0,17.0,0.004763887701898324
4.0,20.0,0.005426650021672467
4.0,21.0,0.005612847395305977
4.0,25.0,0.0029337757340484293
4.0,32.0,0.005348748294740147
4.0,35.0,0.002746623696199911
4.0,37.0,0.0027414534787936766
4.0,38.0,0.0024602114251632114
4.0,39.0,0.002331474007380107
4.0,40.0,0.0025099845504678946
4.0,41.0,0.0024638196254932994
4.0,48.0,0.0016701847128776433
4.0,49.0,0.0016095918989182676
4.0,53.0,0.0033958026065272796
4.0,54.0,0.004409428655537722
4.0,63.0,0.001571753533235374
4.0,64.0,0.0015572899000319976
4.0,65.0,0.0015468314209753419
4.0,67.0,0.0015961850323144436
4.0,68.0,0.0015082166997570847
4.0,71.0,0.0009269387623184106
4.0,73.0,0.0010381306693182835
4.0,74.0,0.0010423406522428644
4.0,75.0,0.0009644384212119789
4.0,88.0,0.0013646762138181227
4.0,90.0,0.0016895301358024115
4.0,92.0,0.001427077373475618
4.0,93.0,0.0015536402475478507
4.0,94.0,0.0015415410562617609
4.0,95.0,0.0017407313073902505
5.0,3.0,0.0028873270004544896
5.0,4.0,0.03188476058119718
5.0,5.0,0.0
5.0,8.0,0.020645360482371335
5.0,10.0,0.06627787990220088
5.0,16.0,0.004349048579301928
5.0,17.0,0.00440754788176091
5.0,20.0,0.006117274788533722
5.0,21.0,0.005931106619910274
5.0,25.0,0.0030446552519006005
5.0,32.0,0.004596278218332662
5.0,35.0,0.002845905199965169
5.0,37.0,0.0028709759081355446
5.0,38.0,0.0025516227768960045
5.0,39.0,0.002423824674189787
5.0,40.0,0.0026176830294675152
5.0,41.0,0.002567424525136016
5.0,48.0,0.0016794699956286083
5.0,49.0,0.001648714101522967
5.0,53.0,0.00321428870190272
5.0,54.0,0.0041563390413385665
5.0,63.0,0.0015041847641740626
5.0,64.0,0.0014981207663707576
5.0,65.0,0.0014916734716948353
5.0,67.0,0.0015388589834481746
5.0,68.0,0.0014587599322781637
5.0,71.0,0.0009214428935961316
5.0,73.0,0.0010362601198974093
5.0,74.0,0.0010393298253782192
5.0,75.0,0.000962057458681758
5.0,88.0,0.001325515977618393
5.0,90.0,0.0016254839148840399
5.0,92.0,0.0013799922366915154
5.0,93.0,0.0014975179180517842
5.0,94.0,0.0014863954344375336
5.0,95.0,0.0016721272596811165
6.0,6.0,0.0
6.0,9.0,0.2802396711769572
6.0,19.0,0.008036623765960649
6.0,26.0,0.004575917674861824
7.0,2.0,0.003058147617887044
7.0,7.0,0.0
7.0,33.0,0.003578164921778556
8.0,3.0,0.002788306715570124
8.0,4.0,0.0178905134207027
8.0,5.0,0.020645360482371335
8.0,8.0,0.0
8.0,10.0,0.02602673481296946
8.0,16.0,0.005265449919434427
8.0,17.0,0.005327005503197071
8.0,20.0,0.007625486060724825
8.0,21.0,0.00813207411345037
8.0,25.0,0.003506807546552944
8.0,32.0,0.004765455693616397
8.0,35.0,0.0032430836009679524
8.0,37.0,0.003236193168053861
8.0,38.0,0.0028524460794924333
8.0,39.0,0.002680186687145021
8.0,40.0,0.0029186831383663974
8.0,41.0,0.0028564826121833826
8.0,48.0,0.0018262861541831418
8.0,49.0,0.0017687012684033472
8.0,53.0,0.002854099017081327
8.0,54.0,0.0035424126519253635
8.0,63.0,0.0015533326831318956
8.0,64.0,0.0015672662328984498
8.0,65.0,0.0015671138957481319
8.0,67.0,0.0016217390147962158
8.0,68.0,0.0015365118919072763
8.0,71.0,0.0008835686881954588
8.0,73.0,0.0009871684698384315
8.0,74.0,0.0009901876131417182
8.0,75.0,0.0009197516617142375
8.0,88.0,0.0012699744592639466
8.0,90.0,0.001549005973589979
8.0,92.0,0.0013264429152492103
8.0,93.0,0.001435397964614059
8.0,94.0,0.0014249758157951742
8.0,95.0,0.001592368025281653
9.0,6.0,0.2802396711769572
9.0,9.0,0.0
9.0,19.0,0.007812600595785913
9.0,26.0,0.004502411235453906
10.0,3.0,0.002790319633473403
10.0,4.0,0.02365703412554923
10.0,5.0,0.06627787990220088
10.0,8.0,0.02602673481296946
10.0,10.0,0.0
10.0,16.0,0.004429792846368677
10.0,17.0,0.00448236973920397
10.0,20.0,0.006739292632250616
10.0,21.0,0.006450552720828684
10.0,25.0,0.003184540505866144
10.0,32.0,0.004453490629157918
10.0,35.0,0.0029682811887294736
10.0,37.0,0.0029995965056611824
10.0,38.0,0.0026514576715218436
10.0,39.0,0.0025148920724254336
10.0,40.0,0.0027242065010731373
10.0,41.0,0.002669820110778007
10.0,48.0,0.0017158118021377447
10.0,49.0,0.0016900025580589106
10.0,53.0,0.003065794294211553
10.0,54.0,0.0039131485490189995
10.0,63.0,0.0014957848865359722
10.0,64.0,0.0014964303722911627
10.0,65.0,0.0014924745265111562
10.0,67.0,0.0015406465295146176
10.0,68.0,0.0014616814230978374
10.0,71.0,0.00090994390215735
10.0,73.0,0.0010228631428499744
10.0,74.0,0.001025574519538685
10.0,75.0,0.0009503186514909565
10.0,88.0,0.001299715977746963
10.0,90.0,0.0015873264852980472
10.0,92.0,0.001352540555821354
10.0,93.0,0.001465329469524388
10.0,94.0,0.0014546578172567866
10.0,95.0,0.001631873942289287
11.0,11.0,0.0
11.0,31.0,0.006011920628142642
12.0,0.0,0.0022334742103232615
12.0,12.0,0.0
12.0,42.0,0.003437771074137115
12.0,46.0,0.0026042503328374184
12.0,70.0,0.0007549926403307389
12.0,80.0,0.0011060679061767136
12.0,83.0,0.001119568663108067
12.0,89.0,0.0013151704992433533
12.0,96.0,0.001548291244066038
12.0,99.0,0.0017512503735702116
13.0,13.0,0.0
13.0,30.0,0.015530825043910767
14.0,14.0,0.0
14.0,18.0,0.2730880036822362
15.0,15.0,0.0
15.0,24.0,0.0030229194536498236
15.0,29.0,0.003251826161813953
15.0,50.0,0.0018064713114665277
15.0,52.0,0.0014224304170288096
15.0,69.0,0.0011230983283121321
