code,code,1 / distance
0.0,0.0,0.0
0.0,8.0,0.004831795007045844
0.0,10.0,0.003935456915321019
0.0,14.0,0.0004473344730311008
1.0,1.0,0.0
1.0,11.0,0.0004574680650604461
2.0,2.0,0.0
3.0,3.0,0.0
3.0,5.0,0.01580143812035415
3.0,6.0,0.019069317130541052
3.0,7.0,0.01491559663338957
3.0,12.0,0.00044884939416405033
3.0,13.0,0.000445951606384057
4.0,4.0,0.0
4.0,9.0,0.013268481166312423
4.0,16.0,0.0004385865185366935
4.0,17.0,0.0004618626707555883
4.0,18.0,0.0004395564427663541
5.0,3.0,0.01580143812035415
5.0,5.0,0.0
5.0,6.0,0.016409111675176363
5.0,7.0,0.009341641041563646
5.0,12.0,0.00045757251409703583
5.0,13.0,0.00045455067507269074
6.0,3.0,0.019069317130541052
6.0,5.0,0.016409111675176363
6.0,6.0,0.0
6.0,7.0,0.019957567507459136
6.0,12.0,0.0004592573101939352
6.0,13.0,0.0004562275495629742
7.0,3.0,0.01491559663338957
7.0,5.0,0.009341641041563646
7.0,6.0,0.019957567507459136
7.0,7.0,0.0
7.0,12.0,0.0004548610821766081
7.0,13.0,0.00045190087186466774
8.0,0.0,0.004831795007045844
8.0,8.0,0.0
8.0,10.0,0.01654268258914249
8.0,14.0,0.000441749054068757
9.0,4.0,0.013268481166312423
9.0,9.0,0.0
9.0,16.0,0.0004287016042335839
9.0,17.0,0.0004508744676302714
9.0,18.0,0.0004296289014311885
10.0,0.0,0.003935456915321019
10.0,8.0,0.01654268258914249
10.0,10.0,0.0
10.0,14.0,0.00043233515301887237
11.0,1.0,0.0004574680650604461
11.0,11.0,0.0
12.0,3.0,0.00044884939416405033
12.0,5.0,0.00045757251409703583
12.0,6.0,0.0004592573101939352
12.0,7.0,0.0004548610821766081
12.0,12.0,0.0
12.0,13.0,0.0679904630235691
13.0,3.0,0.000445951606384057
13.0,5.0,0.00045455067507269074
13.0,6.0,0.0004562275495629742
13.0,7.0,0.00045190087186466774
13.0,12.0,0.0679904630235691
13.0,13.0,0.0
14.0,0.0,0.0004473344730311008
14.0,8.0,0.000441749054068757
14.0,10.0,0.00043233515301887237
14.0,14.0,0.0
15.0,15.0,0.0
16.0,4.0,0.0004385865185366935
16.0,9.0,0.0004287016042335839
16.0,16.0,0.0
16.0,17.0,0.008688034274208832
16.0,18.0,0.19859095716458458
17.0,4.0,0.0004618626707555883
17.0,9.0,0.0004508744676302714
17.0,16.0,0.008688034274208832
17.0,17.0,0.0
17.0,18.0,0.00908342293247565
18.0,4.0,0.0004395564427663541
18.0,9.0,0.0004296289014311885
18.0,16.0,0.19859095716458458
18.0,17.0,0.00908342293247565
18.0,18.0,0.0
19.0,19.0,0.0
