code,code,1 / distance
0.0,0.0,0.0
0.0,1.0,0.34893688551003543
0.0,14.0,0.07150140950735273
0.0,21.0,0.001657914441815044
0.0,26.0,0.0020041313744603453
0.0,28.0,0.001875452585330432
0.0,29.0,0.0017818120954681532
0.0,60.0,0.001569978009424243
0.0,69.0,0.0011767648953896076
0.0,86.0,0.0008842417701479834
0.0,87.0,0.005186644196101717
0.0,94.0,0.0028109559247994436
0.0,95.0,0.0027912196468650352
0.0,96.0,0.002277057429417443
0.0,127.0,0.0020348661154381267
0.0,173.0,0.0031022952946029316
0.0,179.0,0.0024521796926356516
0.0,196.0,0.0008827809276667979
0.0,199.0,0.007784172438778362
0.0,201.0,0.0017825331640476537
0.0,203.0,0.0014826443676326853
0.0,207.0,0.0018166578520664126
0.0,209.0,0.0014135645143780455
0.0,210.0,0.0018246800986904186
0.0,211.0,0.0018863719304210845
0.0,224.0,0.004860070735797805
0.0,234.0,0.0008921989271112106
0.0,243.0,0.0015317486253579428
0.0,251.0,0.0008149104494328496
0.0,257.0,0.001890137512304709
0.0,261.0,0.002133274382669854
0.0,262.0,0.0020443345323777635
0.0,269.0,0.0019128297673309585
0.0,275.0,0.005528805153227486
0.0,317.0,0.001805981123884438
0.0,318.0,0.0018192683735253022
0.0,353.0,0.003232433765081771
0.0,354.0,0.0026749010440834373
0.0,367.0,0.0014619119134533282
0.0,369.0,0.0020029242156320887
0.0,370.0,0.002017839437764762
0.0,400.0,0.0010538576645726311
1.0,0.0,0.34893688551003543
1.0,1.0,0.0
1.0,14.0,0.07530214692920623
1.0,21.0,0.001653237636143715
1.0,26.0,0.0020017678597090503
1.0,28.0,0.0018731358065652152
1.0,29.0,0.0017774158247305378
1.0,60.0,0.0015732354013110416
1.0,69.0,0.0011769972716815303
1.0,86.0,0.0008854735591141558
1.0,87.0,0.0051156847244541144
1.0,94.0,0.0027897708108655817
1.0,95.0,0.002770972681344254
1.0,96.0,0.0022642449119364603
1.0,127.0,0.002023767427472108
1.0,173.0,0.003081522296628205
1.0,179.0,0.0024353356097179995
1.0,196.0,0.0008831813374475597
1.0,199.0,0.007785755618696608
1.0,201.0,0.0017916443293981767
1.0,203.0,0.0014787121414063158
1.0,207.0,0.00180983167906343
1.0,209.0,0.0014107851382465662
1.0,210.0,0.0018177905841169587
1.0,211.0,0.0018794759746451751
1.0,224.0,0.004910789270842585
1.0,234.0,0.0008921599832068783
1.0,243.0,0.001538014794250725
1.0,251.0,0.000815470364334729
1.0,257.0,0.0018958451453679967
