code,code,1 / distance
0.0,0.0,0.0
1.0,1.0,0.0
1.0,6.0,0.008612200098428759
1.0,26.0,0.002714726855688153
2.0,2.0,0.0
2.0,9.0,0.026196975554278523
2.0,17.0,0.0030263457645945935
2.0,20.0,0.0032777073699045947
2.0,22.0,0.0023691178335549425
3.0,3.0,0.0
3.0,8.0,0.010339148655743481
3.0,12.0,0.012954461278155497
3.0,16.0,0.005114783247851295
3.0,21.0,0.004899483217770332
3.0,24.0,0.0029129157660468916
3.0,29.0,0.002791642443922865
3.0,32.0,0.002776874471832089
3.0,34.0,0.005442297862575093
3.0,37.0,0.002173736003825757
3.0,38.0,0.0025207162627677256
3.0,39.0,0.002545487847895907
3.0,45.0,0.002270781086991741
3.0,46.0,0.001975624272433563
3.0,48.0,0.009439773447257755
3.0,50.0,0.005596976445761447
3.0,52.0,0.005940907196809329
3.0,55.0,0.00936882082299632
4.0,4.0,0.0
4.0,18.0,0.0053742741043090025
4.0,27.0,0.0044699727647277525
5.0,5.0,0.0
6.0,1.0,0.008612200098428759
6.0,6.0,0.0
6.0,26.0,0.003913265766153099
7.0,7.0,0.0
8.0,3.0,0.010339148655743481
8.0,8.0,0.0
8.0,12.0,0.022497358228104822
8.0,16.0,0.009793080908185956
8.0,21.0,0.009063949283029518
8.0,24.0,0.004040202287746632
8.0,29.0,0.003810925102916634
8.0,32.0,0.00379623873072308
8.0,34.0,0.010993661454929323
8.0,37.0,0.002752175526136921
8.0,38.0,0.0033243767964745924
8.0,39.0,0.00337647973934379
8.0,45.0,0.002909521740297738
8.0,46.0,0.0024422611653735697
8.0,48.0,0.004935274006933131
8.0,50.0,0.0036324382850099093
8.0,52.0,0.003773518876590028
8.0,55.0,0.005009136934792632
9.0,2.0,0.026196975554278523
9.0,9.0,0.0
9.0,17.0,0.0034189256963609105
9.0,20.0,0.003742667094098552
9.0,22.0,0.002603624546674054
10.0,10.0,0.0
10.0,19.0,0.0033280100039792338
10.0,36.0,0.0022582180350180585
11.0,11.0,0.0
11.0,14.0,0.008637243447420196
11.0,15.0,0.008281040232619432
11.0,54.0,0.009803241074767703
12.0,3.0,0.012954461278155497
12.0,8.0,0.022497358228104822
12.0,12.0,0.0
12.0,16.0,0.008121766498550433
12.0,21.0,0.007584183516010533
12.0,24.0,0.0036761593706674143
12.0,29.0,0.0034857083053517176
12.0,32.0,0.0034190868814711235
12.0,34.0,0.008993964120058009
12.0,37.0,0.0025528089284299884
12.0,38.0,0.0030732856631823413
12.0,39.0,0.0030787226694511806
12.0,45.0,0.002672839446797679
12.0,46.0,0.0022776967154687746
