code,code,1 / distance
0.0,0.0,0.0
0.0,1.0,0.00749896557020672
0.0,3.0,0.00539471669454346
0.0,16.0,0.00878990717020867
0.0,17.0,0.009886959783584157
0.0,49.0,0.00077775276656857
0.0,50.0,0.0008037199368902952
0.0,52.0,0.0007061046460030465
0.0,73.0,0.0027997550379250617
0.0,99.0,0.0016800555577773171
0.0,109.0,0.0024082849226439783
0.0,110.0,0.0022665313601071806
0.0,111.0,0.002001866419661795
0.0,115.0,0.0018447951896146113
0.0,116.0,0.0017757210510584924
0.0,129.0,0.003812707217225348
0.0,133.0,0.002467822281842042
0.0,136.0,0.004318152335993398
0.0,137.0,0.004221822770847351
0.0,139.0,0.005280338266432805
0.0,152.0,0.0013532707012210445
0.0,153.0,0.001407563767726573
0.0,154.0,0.0013652627030270518
0.0,155.0,0.0013840950250089024
0.0,156.0,0.0014104075174315523
0.0,157.0,0.0015195982587578312
0.0,158.0,0.0014262655065550717
0.0,165.0,0.0017571466378393638
0.0,174.0,0.008188387382929999
1.0,0.0,0.00749896557020672
1.0,1.0,0.0
1.0,3.0,0.01676309919293583
1.0,16.0,0.02033734787620542
1.0,17.0,0.009609847723275847
1.0,49.0,0.00085505138779186
1.0,50.0,0.0008917416811576468
1.0,52.0,0.0007731430436253006
1.0,73.0,0.004286981209356313
1.0,99.0,0.002077171302719434
1.0,109.0,0.0033505619575821028
1.0,110.0,0.003151748094427042
1.0,111.0,0.002627904522924186
1.0,115.0,0.00235037095220515
1.0,116.0,0.0022670849204505664
1.0,129.0,0.005657051171927678
1.0,133.0,0.002503664379467466
1.0,136.0,0.008524773518944784
1.0,137.0,0.00952224888750729
1.0,139.0,0.005083954676188061
1.0,152.0,0.00153442562302637
1.0,153.0,0.0016614445298389594
1.0,154.0,0.0015837644811598833
1.0,155.0,0.0015919591132673933
1.0,156.0,0.0016193528602236743
1.0,157.0,0.0017738402675470581
1.0,158.0,0.0016226521928299847
1.0,165.0,0.0018916793436614262
1.0,174.0,0.004943522115383074
2.0,2.0,0.0
2.0,55.0,0.0007856645155780839
2.0,70.0,0.0007287760587156809
2.0,74.0,0.004043944895366407
2.0,77.0,0.002884492117571033
2.0,78.0,0.002155693729455254
2.0,79.0,0.0008496570038058868
2.0,83.0,0.0007396232477152424
2.0,101.0,0.0016449729152428355
2.0,102.0,0.001984958213234554
2.0,103.0,0.002460941183285699
2.0,105.0,0.0018548824158250493
2.0,120.0,0.002179464291152347
2.0,125.0,0.004802123880370379
2.0,135.0,0.0060719205901668735
2.0,163.0,0.002260344983027907
2.0,175.0,0.004745556633179485
3.0,0.0,0.00539471669454346
3.0,1.0,0.01676309919293583
3.0,3.0,0.0
3.0,16.0,0.013102797385619586
3.0,17.0,0.007963303110017545
3.0,49.0,0.0008721817922430464
3.0,50.0,0.0009156187760671049
3.0,52.0,0.0007912170550631206
3.0,73.0,0.004714684627860362
3.0,99.0,0.0023709615939359555
3.0,109.0,0.003530143521190912
3.0,110.0,0.0034141677308292
3.0,111.0,0.0027735651492863615
3.0,115.0,0.002456367294215286
3.0,116.0,0.0024007060179552977
3.0,129.0,0.007769334670879012
3.0,133.0,0.002665867153938923
3.0,136.0,0.01681550370763813
3.0,137.0,0.018321035211883985
3.0,139.0,0.005171744879334471
3.0,152.0,0.0015316271257459378
3.0,153.0,0.0016996142528615482
3.0,154.0,0.0016040425975821324
3.0,155.0,0.0016000944899835757
3.0,156.0,0.0016223999228876798
3.0,157.0,0.0017813653317769087
3.0,158.0,0.0016145687981681124
3.0,165.0,0.0020512826933839308
3.0,174.0,0.0038177161410449306
4.0,4.0,0.0
4.0,35.0,0.003158118077237452
5.0,5.0,0.0
5.0,7.0,0.009555452246025184
5.0,9.0,0.011347806005094408
5.0,29.0,0.0022014130166632907
5.0,51.0,0.0007161607435551024
5.0,71.0,0.0033443067826054813
5.0,72.0,0.003269935987975618
5.0,104.0,0.0015420722615189736
5.0,106.0,0.002261375109615597
5.0,122.0,0.002854399614204168
5.0,146.0,0.0017537130558227794
