node,node,Connection
0,3,1
0,5,1
0,7,1
0,9,1
0,11,1
0,12,1
0,14,1
0,15,1
0,16,1
0,17,1
0,19,1
0,21,1
0,24,1
0,27,1
0,28,1
0,32,1
0,36,1
0,48,1
0,51,1
0,52,1
0,53,1
0,58,1
0,59,1
0,68,1
0,82,1
0,83,1
0,94,1
0,100,1
0,104,1
0,106,1
0,107,1
0,112,1
0,113,1
0,114,1
0,116,1
0,118,1
0,122,1
0,125,1
0,132,1
0,135,1
0,143,1
0,147,1
0,152,1
0,153,1
0,154,1
0,155,1
0,156,1
0,164,1
0,165,1
0,167,1
0,174,1
0,176,1
0,177,1
0,178,1
0,179,1
0,184,1
0,185,1
0,186,1
0,197,1
0,200,1
0,202,1
0,203,1
0,204,1
0,205,1
0,206,1
0,207,1
0,209,1
0,210,1
0,213,1
0,215,1
0,219,1
0,220,1
0,222,1
0,231,1
0,232,1
0,238,1
0,240,1
0,253,1
0,258,1
0,260,1
0,261,1
0,262,1
0,264,1
0,296,1
0,303,1
0,304,1
0,310,1
0,315,1
0,316,1
0,317,1
0,321,1
0,323,1
0,324,1
0,325,1
0,334,1
0,343,1
0,347,1
0,353,1
0,354,1
0,360,1
0,361,1
0,362,1
0,364,1
1,2,1
1,8,1
1,18,1
1,29,1
1,30,1
1,31,1
1,42,1
1,47,1
1,49,1
1,60,1
1,65,1
1,67,1
1,75,1
1,77,1
1,84,1
1,99,1
1,115,1
1,117,1
1,124,1
1,130,1
1,149,1
1,159,1
1,173,1
1,175,1
1,180,1
1,225,1
1,236,1
1,241,1
1,254,1
1,259,1
1,265,1
1,282,1
1,299,1
1,301,1
1,318,1
1,319,1
1,336,1
1,342,1
1,356,1
1,363,1
2,79,1
2,81,1
2,103,1
2,144,1
2,148,1
2,160,1
2,199,1
2,214,1
2,218,1
2,233,1
2,284,1
2,345,1
3,20,1
3,23,1
3,41,1
3,85,1
3,158,1
3,183,1
3,223,1
3,224,1
3,277,1
3,295,1
3,329,1
3,331,1
3,351,1
3,357,1
4,3,1
4,5,1
4,7,1
4,9,1
4,11,1
4,12,1
4,14,1
4,15,1
4,16,1
4,17,1
4,19,1
4,21,1
4,24,1
4,27,1
4,28,1
4,32,1
4,36,1
4,48,1
4,51,1
4,52,1
4,53,1
4,58,1
4,59,1
4,68,1
4,82,1
4,83,1
4,94,1
4,100,1
4,104,1
4,106,1
4,107,1
4,112,1
4,113,1
4,114,1
4,116,1
4,118,1
4,122,1
4,125,1
4,132,1
4,135,1
4,143,1
4,147,1
4,152,1
4,153,1
4,154,1
4,155,1
4,156,1
4,164,1
4,165,1
4,167,1
4,174,1
4,176,1
4,177,1
4,178,1
4,179,1
4,184,1
4,185,1
4,186,1
4,197,1
4,200,1
4,202,1
4,203,1
4,204,1
4,205,1
4,206,1
4,207,1
4,209,1
4,210,1
4,213,1
4,215,1
4,219,1
4,220,1
4,222,1
4,231,1
4,232,1
4,238,1
4,240,1
4,253,1
4,258,1
4,260,1
4,261,1
4,262,1
4,264,1
4,296,1
4,303,1
4,304,1
4,310,1
4,315,1
4,316,1
4,317,1
4,321,1
4,323,1
4,324,1
4,325,1
4,334,1
4,343,1
4,347,1
4,353,1
4,354,1
4,360,1
4,361,1
4,362,1
4,364,1
5,211,1
6,3,1
6,5,1
6,7,1
6,9,1
6,11,1
6,12,1
6,14,1
6,15,1
6,16,1
6,17,1
6,19,1
6,21,1
6,24,1
6,27,1
6,28,1
6,32,1
6,36,1
6,48,1
6,51,1
6,52,1
6,53,1
6,58,1
6,59,1
6,68,1
6,82,1
6,83,1
6,94,1
6,100,1
6,104,1
6,106,1
6,107,1
6,112,1
6,113,1
6,114,1
6,116,1
6,118,1
6,122,1
6,125,1
6,132,1
6,135,1
6,143,1
6,147,1
6,152,1
6,153,1
6,154,1
6,155,1
6,156,1
6,164,1
6,165,1
6,167,1
6,174,1
6,176,1
6,177,1
6,178,1
6,179,1
6,184,1
6,185,1
6,186,1
6,197,1
6,200,1
6,202,1
6,203,1
6,204,1
6,205,1
6,206,1
6,207,1
6,209,1
6,210,1
6,213,1
6,215,1
6,219,1
6,220,1
6,222,1
6,231,1
6,232,1
6,238,1
6,240,1
6,253,1
6,258,1
6,260,1
6,261,1
6,262,1
6,264,1
6,296,1
6,303,1
6,304,1
6,310,1
6,315,1
6,316,1
6,317,1
6,321,1
6,323,1
6,324,1
6,325,1
6,334,1
6,343,1
6,347,1
