node,node,Connection
0,1,1
0,5,1
0,8,1
0,9,1
0,10,1
0,11,1
0,14,1
0,18,1
0,20,1
1,7,1
1,13,1
1,17,1
1,21,1
3,12,1
3,25,1
4,1,1
4,5,1
4,8,1
4,9,1
4,10,1
4,11,1
4,14,1
4,18,1
4,20,1
5,23,1
6,1,1
6,5,1
6,8,1
6,9,1
6,10,1
6,11,1
6,14,1
6,18,1
6,20,1
7,1,1
7,5,1
7,8,1
7,9,1
7,10,1
7,11,1
7,14,1
7,18,1
7,20,1
8,1,1
8,5,1
8,8,1
8,9,1
8,10,1
8,11,1
8,14,1
8,18,1
8,20,1
9,2,1
9,4,1
9,15,1
9,27,1
12,12,1
12,25,1
13,1,1
13,5,1
13,8,1
13,9,1
13,10,1
13,11,1
13,14,1
13,18,1
13,20,1
14,1,1
14,5,1
14,8,1
14,9,1
14,10,1
14,11,1
14,14,1
14,18,1
14,20,1
15,2,1
15,4,1
15,15,1
15,27,1
16,7,1
16,13,1
16,17,1
16,21,1
17,28,1
