node,node,Connection
0,10,1
0,11,1
0,14,1
0,16,1
0,20,1
0,21,1
0,25,1
0,27,1
0,30,1
0,31,1
0,35,1
0,37,1
0,40,1
0,42,1
0,44,1
0,45,1
0,49,1
0,59,1
0,64,1
0,65,1
0,70,1
0,73,1
0,77,1
0,85,1
0,87,1
0,89,1
0,91,1
0,103,1
0,104,1
0,105,1
0,107,1
1,10,1
1,11,1
1,14,1
1,16,1
1,20,1
1,21,1
1,25,1
1,27,1
1,30,1
1,31,1
1,35,1
1,37,1
1,40,1
1,42,1
1,44,1
1,45,1
1,49,1
1,59,1
1,64,1
1,65,1
1,70,1
1,73,1
1,77,1
1,85,1
1,87,1
1,89,1
1,91,1
1,103,1
1,104,1
1,105,1
1,107,1
2,1,1
2,2,1
2,9,1
2,18,1
2,24,1
2,28,1
2,34,1
2,36,1
2,43,1
2,51,1
2,52,1
2,54,1
2,55,1
2,66,1
2,71,1
2,72,1
2,74,1
2,80,1
2,81,1
2,83,1
2,84,1
2,88,1
2,108,1
3,10,1
3,11,1
3,14,1
3,16,1
3,20,1
3,21,1
3,25,1
3,27,1
3,30,1
3,31,1
3,35,1
3,37,1
3,40,1
3,42,1
3,44,1
3,45,1
3,49,1
3,59,1
3,64,1
3,65,1
3,70,1
3,73,1
3,77,1
3,85,1
3,87,1
3,89,1
3,91,1
3,103,1
3,104,1
3,105,1
3,107,1
4,10,1
4,11,1
4,14,1
4,16,1
4,20,1
4,21,1
4,25,1
4,27,1
4,30,1
4,31,1
4,35,1
4,37,1
4,40,1
4,42,1
4,44,1
4,45,1
4,49,1
4,59,1
4,64,1
4,65,1
4,70,1
4,73,1
4,77,1
4,85,1
4,87,1
4,89,1
4,91,1
4,103,1
4,104,1
4,105,1
4,107,1
5,10,1
5,11,1
5,14,1
5,16,1
5,20,1
5,21,1
5,25,1
5,27,1
5,30,1
5,31,1
5,35,1
5,37,1
5,40,1
5,42,1
5,44,1
5,45,1
5,49,1
5,59,1
5,64,1
5,65,1
5,70,1
5,73,1
5,77,1
5,85,1
5,87,1
5,89,1
5,91,1
5,103,1
5,104,1
5,105,1
5,107,1
6,10,1
6,11,1
6,14,1
6,16,1
6,20,1
6,21,1
6,25,1
6,27,1
6,30,1
6,31,1
6,35,1
6,37,1
6,40,1
6,42,1
6,44,1
6,45,1
6,49,1
6,59,1
6,64,1
6,65,1
6,70,1
6,73,1
6,77,1
6,85,1
6,87,1
6,89,1
6,91,1
6,103,1
6,104,1
6,105,1
6,107,1
7,10,1
7,11,1
7,14,1
7,16,1
7,20,1
7,21,1
7,25,1
7,27,1
7,30,1
7,31,1
7,35,1
7,37,1
7,40,1
7,42,1
7,44,1
7,45,1
7,49,1
7,59,1
7,64,1
7,65,1
7,70,1
7,73,1
7,77,1
7,85,1
7,87,1
7,89,1
7,91,1
7,103,1
7,104,1
7,105,1
7,107,1
8,1,1
8,2,1
8,9,1
8,18,1
8,24,1
8,28,1
8,34,1
8,36,1
8,43,1
8,51,1
8,52,1
8,54,1
8,55,1
8,66,1
8,71,1
8,72,1
8,74,1
8,80,1
8,81,1
8,83,1
8,84,1
8,88,1
8,108,1
9,47,1
9,60,1
9,76,1
10,78,1
11,10,1
11,11,1
11,14,1
11,16,1
11,20,1
11,21,1
11,25,1
11,27,1
11,30,1
11,31,1
11,35,1
11,37,1
11,40,1
11,42,1
11,44,1
11,45,1
11,49,1
11,59,1
11,64,1
11,65,1
11,70,1
11,73,1
11,77,1
11,85,1
11,87,1
11,89,1
11,91,1
11,103,1
11,104,1
11,105,1
11,107,1
12,75,1
13,75,1
15,15,1
15,29,1
15,38,1
15,39,1
15,53,1
15,61,1
15,82,1
15,86,1
15,98,1
15,99,1
15,102,1
16,7,1
17,13,1
17,23,1
17,67,1
18,1,1
18,2,1
18,9,1
18,18,1
18,24,1
18,28,1
