node,node,Connection
1,67,1
1,79,1
1,81,1
1,84,1
2,1,1
2,5,1
2,12,1
2,29,1
2,80,1
2,85,1
3,0,1
3,3,1
3,4,1
3,10,1
3,11,1
3,13,1
3,28,1
3,75,1
3,88,1
3,93,1
3,97,1
3,102,1
3,131,1
4,95,1
4,130,1
5,0,1
5,3,1
5,4,1
5,10,1
5,11,1
5,13,1
5,28,1
5,75,1
5,88,1
5,93,1
5,97,1
5,102,1
5,131,1
7,0,1
7,3,1
7,4,1
7,10,1
7,11,1
7,13,1
7,28,1
7,75,1
7,88,1
7,93,1
7,97,1
7,102,1
7,131,1
8,1,1
8,5,1
8,12,1
8,29,1
8,80,1
8,85,1
9,0,1
9,3,1
9,4,1
9,10,1
9,11,1
9,13,1
9,28,1
9,75,1
9,88,1
9,93,1
9,97,1
9,102,1
9,131,1
10,95,1
10,130,1
11,0,1
11,3,1
11,4,1
11,10,1
11,11,1
11,13,1
11,28,1
11,75,1
11,88,1
11,93,1
11,97,1
11,102,1
11,131,1
12,0,1
12,3,1
12,4,1
12,10,1
12,11,1
12,13,1
12,28,1
12,75,1
12,88,1
12,93,1
12,97,1
12,102,1
12,131,1
13,95,1
13,130,1
14,0,1
14,3,1
14,4,1
14,10,1
14,11,1
14,13,1
14,28,1
14,75,1
14,88,1
14,93,1
14,97,1
14,102,1
14,131,1
15,0,1
15,3,1
15,4,1
15,10,1
15,11,1
15,13,1
15,28,1
15,75,1
15,88,1
15,93,1
15,97,1
15,102,1
15,131,1
16,0,1
16,3,1
16,4,1
16,10,1
16,11,1
16,13,1
16,28,1
16,75,1
16,88,1
16,93,1
16,97,1
16,102,1
16,131,1
17,0,1
17,3,1
17,4,1
17,10,1
17,11,1
17,13,1
17,28,1
17,75,1
17,88,1
17,93,1
17,97,1
17,102,1
17,131,1
18,1,1
18,5,1
18,12,1
18,29,1
18,80,1
18,85,1
19,0,1
19,3,1
19,4,1
19,10,1
19,11,1
19,13,1
19,28,1
19,75,1
19,88,1
19,93,1
19,97,1
19,102,1
19,131,1
20,14,1
20,101,1
21,0,1
21,3,1
21,4,1
21,10,1
21,11,1
21,13,1
21,28,1
21,75,1
21,88,1
21,93,1
21,97,1
21,102,1
21,131,1
22,2,1
23,14,1
23,101,1
24,0,1
24,3,1
24,4,1
24,10,1
24,11,1
24,13,1
24,28,1
24,75,1
24,88,1
24,93,1
24,97,1
24,102,1
24,131,1
26,2,1
27,0,1
27,3,1
27,4,1
27,10,1
27,11,1
27,13,1
27,28,1
27,75,1
27,88,1
27,93,1
27,97,1
27,102,1
27,131,1
28,0,1
28,3,1
28,4,1
28,10,1
28,11,1
28,13,1
28,28,1
28,75,1
28,88,1
28,93,1
28,97,1
28,102,1
28,131,1
29,1,1
29,5,1
29,12,1
29,29,1
29,80,1
29,85,1
30,1,1
30,5,1
30,12,1
30,29,1
30,80,1
30,85,1
31,1,1
31,5,1
31,12,1
31,29,1
31,80,1
31,85,1
32,0,1
32,3,1
32,4,1
32,10,1
32,11,1
32,13,1
32,28,1
32,75,1
32,88,1
32,93,1
32,97,1
32,102,1
32,131,1
33,77,1
33,86,1
33,87,1
35,108,1
36,0,1
36,3,1
36,4,1
36,10,1
36,11,1
36,13,1
36,28,1
36,75,1
36,88,1
36,93,1
36,97,1
36,102,1
36,131,1
38,95,1
38,130,1
40,76,1
40,109,1
40,116,1
40,117,1
40,118,1
40,119,1
41,14,1
41,101,1
42,1,1
42,5,1
42,12,1
42,29,1
42,80,1
42,85,1
43,76,1
43,109,1
43,116,1
43,117,1
43,118,1
43,119,1
44,108,1
45,107,1
46,107,1
47,1,1
47,5,1
47,12,1
47,29,1
47,80,1
47,85,1
48,0,1
48,3,1
48,4,1
48,10,1
48,11,1
48,13,1
48,28,1
48,75,1
48,88,1
48,93,1
48,97,1
48,102,1
48,131,1
49,1,1
49,5,1
49,12,1
49,29,1
49,80,1
49,85,1
51,0,1
51,3,1
51,4,1
51,10,1
51,11,1
51,13,1
51,28,1
51,75,1
51,88,1
51,93,1
51,97,1
51,102,1
51,131,1
52,0,1
52,3,1
52,4,1
52,10,1
52,11,1
52,13,1
52,28,1
52,75,1
52,88,1
52,93,1
52,97,1
52,102,1
52,131,1
53,0,1
53,3,1
53,4,1
53,10,1
53,11,1
53,13,1
53,28,1
53,75,1
53,88,1
53,93,1
53,97,1
53,102,1
53,131,1
55,76,1
55,109,1
55,116,1
55,117,1
55,118,1
55,119,1
56,95,1
56,130,1
58,0,1
58,3,1
58,4,1
58,10,1
58,11,1
58,13,1
58,28,1
58,75,1
58,88,1
58,93,1
58,97,1
58,102,1
58,131,1
59,0,1
59,3,1
59,4,1
59,10,1
59,11,1
59,13,1
59,28,1
59,75,1
59,88,1
59,93,1
59,97,1
59,102,1
59,131,1
60,1,1
60,5,1
60,12,1
60,29,1
60,80,1
60,85,1
62,95,1
62,130,1
65,1,1
65,5,1
65,12,1
65,29,1
65,80,1
65,85,1
66,74,1
66,78,1
67,1,1
67,5,1
67,12,1
67,29,1
67,80,1
67,85,1
68,0,1
68,3,1
68,4,1
68,10,1
68,11,1
68,13,1
68,28,1
68,75,1
68,88,1
68,93,1
68,97,1
68,102,1
68,131,1
69,77,1
69,86,1
69,87,1
70,2,1
75,1,1
75,5,1
75,12,1
75,29,1
75,80,1
75,85,1
76,67,1
76,79,1
76,81,1
76,84,1
77,1,1
77,5,1
77,12,1
77,29,1
77,80,1
77,85,1
78,74,1
78,78,1
79,27,1
79,96,1
79,98,1
79,99,1
79,100,1
80,95,1
80,130,1
81,27,1
81,96,1
81,98,1
81,99,1
81,100,1
82,0,1
82,3,1
82,4,1
82,10,1
82,11,1
82,13,1
82,28,1
82,75,1
82,88,1
82,93,1
82,97,1
82,102,1
82,131,1
83,0,1
83,3,1
83,4,1
83,10,1
83,11,1
83,13,1
83,28,1
83,75,1
83,88,1
83,93,1
83,97,1
83,102,1
83,131,1
84,1,1
84,5,1
84,12,1
84,29,1
84,80,1
84,85,1
85,14,1
85,101,1
87,83,1
89,76,1
89,109,1
89,116,1
89,117,1
89,118,1
89,119,1
90,67,1
90,79,1
90,81,1
90,84,1
92,67,1
92,79,1
92,81,1
92,84,1
94,0,1
94,3,1
94,4,1
94,10,1
94,11,1
94,13,1
94,28,1
94,75,1
94,88,1
94,93,1
94,97,1
94,102,1
94,131,1
95,77,1
95,86,1
95,87,1
96,77,1
96,86,1
96,87,1
97,83,1
98,95,1
98,130,1
99,1,1
99,5,1
99,12,1
99,29,1
99,80,1
99,85,1
100,0,1
100,3,1
100,4,1
100,10,1
100,11,1
100,13,1
100,28,1
100,75,1
100,88,1
100,93,1
100,97,1
100,102,1
100,131,1
101,2,1
102,74,1
102,78,1
103,27,1
103,96,1
103,98,1
103,99,1
103,100,1
104,0,1
104,3,1
104,4,1
104,10,1
104,11,1
104,13,1
104,28,1
104,75,1
104,88,1
104,93,1
104,97,1
104,102,1
104,131,1
106,0,1
106,3,1
106,4,1
106,10,1
106,11,1
106,13,1
106,28,1
106,75,1
106,88,1
106,93,1
106,97,1
106,102,1
106,131,1
107,0,1
107,3,1
107,4,1
107,10,1
107,11,1
107,13,1
107,28,1
107,75,1
107,88,1
107,93,1
107,97,1
107,102,1
107,131,1
108,2,1
109,94,1
109,106,1
110,67,1
110,79,1
110,81,1
110,84,1
111,74,1
111,78,1
112,0,1
112,3,1
112,4,1
112,10,1
112,11,1
112,13,1
112,28,1
112,75,1
112,88,1
112,93,1
112,97,1
112,102,1
112,131,1
113,0,1
113,3,1
113,4,1
113,10,1
113,11,1
113,13,1
113,28,1
113,75,1
113,88,1
113,93,1
113,97,1
113,102,1
113,131,1
114,0,1
114,3,1
114,4,1
114,10,1
114,11,1
114,13,1
114,28,1
114,75,1
114,88,1
114,93,1
114,97,1
114,102,1
114,131,1
115,1,1
115,5,1
115,12,1
115,29,1
115,80,1
115,85,1
116,0,1
116,3,1
116,4,1
116,10,1
116,11,1
116,13,1
116,28,1
116,75,1
116,88,1
116,93,1
116,97,1
116,102,1
116,131,1
117,1,1
117,5,1
117,12,1
117,29,1
117,80,1
117,85,1
118,0,1
118,3,1
118,4,1
118,10,1
118,11,1
118,13,1
118,28,1
118,75,1
118,88,1
118,93,1
118,97,1
118,102,1
118,131,1
122,0,1
122,3,1
122,4,1
122,10,1
122,11,1
122,13,1
122,28,1
122,75,1
122,88,1
122,93,1
122,97,1
122,102,1
122,131,1
124,1,1
124,5,1
124,12,1
124,29,1
124,80,1
124,85,1
125,0,1
125,3,1
125,4,1
125,10,1
125,11,1
125,13,1
125,28,1
125,75,1
125,88,1
125,93,1
125,97,1
125,102,1
125,131,1
126,2,1
127,2,1
128,94,1
128,106,1
129,77,1
129,86,1
129,87,1
130,1,1
130,5,1
130,12,1
130,29,1
130,80,1
130,85,1
131,94,1
131,106,1
132,0,1
132,3,1
132,4,1
132,10,1
132,11,1
132,13,1
132,28,1
132,75,1
132,88,1
132,93,1
132,97,1
132,102,1
132,131,1
133,67,1
133,79,1
133,81,1
133,84,1
134,67,1
134,79,1
134,81,1
134,84,1
135,0,1
135,3,1
135,4,1
135,10,1
135,11,1
135,13,1
135,28,1
135,75,1
135,88,1
135,93,1
135,97,1
135,102,1
135,131,1
142,67,1
142,79,1
142,81,1
142,84,1
143,0,1
143,3,1
143,4,1
143,10,1
143,11,1
143,13,1
143,28,1
143,75,1
143,88,1
143,93,1
143,97,1
143,102,1
143,131,1
144,27,1
144,96,1
144,98,1
144,99,1
144,100,1
145,95,1
145,130,1
146,95,1
146,130,1
147,0,1
147,3,1
147,4,1
147,10,1
147,11,1
147,13,1
147,28,1
147,75,1
147,88,1
147,93,1
147,97,1
147,102,1
147,131,1
148,27,1
148,96,1
148,98,1
148,99,1
148,100,1
149,1,1
149,5,1
149,12,1
149,29,1
149,80,1
149,85,1
150,95,1
150,130,1
151,95,1
151,130,1
152,0,1
152,3,1
152,4,1
