node,node,Connection
0,5,1
0,7,1
0,9,1
0,29,1
0,51,1
0,71,1
0,72,1
0,104,1
0,106,1
0,122,1
0,146,1
0,161,1
0,170,1
0,177,1
1,21,1
1,64,1
1,75,1
1,114,1
1,117,1
1,130,1
1,166,1
1,167,1
2,6,1
2,12,1
2,19,1
2,20,1
2,23,1
2,24,1
2,26,1
2,27,1
2,28,1
2,30,1
2,32,1
2,33,1
2,34,1
2,36,1
2,38,1
2,46,1
2,48,1
2,53,1
2,54,1
2,65,1
2,66,1
2,76,1
2,85,1
2,86,1
2,87,1
2,88,1
2,89,1
2,90,1
2,91,1
2,92,1
2,107,1
2,108,1
2,112,1
2,113,1
2,119,1
2,123,1
2,127,1
2,131,1
2,138,1
2,142,1
2,143,1
2,144,1
2,148,1
2,149,1
2,150,1
2,160,1
2,164,1
2,172,1
2,179,1
3,6,1
3,12,1
3,19,1
3,20,1
3,23,1
3,24,1
3,26,1
3,27,1
3,28,1
3,30,1
3,32,1
3,33,1
3,34,1
3,36,1
3,38,1
3,46,1
3,48,1
3,53,1
3,54,1
3,65,1
3,66,1
3,76,1
3,85,1
3,86,1
3,87,1
3,88,1
3,89,1
3,90,1
3,91,1
3,92,1
3,107,1
3,108,1
3,112,1
3,113,1
3,119,1
3,123,1
3,127,1
3,131,1
3,138,1
3,142,1
3,143,1
3,144,1
3,148,1
3,149,1
3,150,1
3,160,1
3,164,1
3,172,1
3,179,1
4,5,1
4,7,1
4,9,1
4,29,1
4,51,1
4,71,1
4,72,1
4,104,1
4,106,1
4,122,1
4,146,1
4,161,1
4,170,1
4,177,1
5,2,1
5,55,1
5,70,1
5,74,1
5,77,1
5,78,1
5,79,1
5,83,1
5,101,1
5,102,1
5,103,1
5,105,1
5,120,1
5,125,1
5,135,1
5,163,1
5,175,1
6,5,1
6,7,1
6,9,1
6,29,1
6,51,1
6,71,1
6,72,1
6,104,1
6,106,1
6,122,1
6,146,1
6,161,1
6,170,1
6,177,1
7,2,1
7,55,1
7,70,1
7,74,1
7,77,1
7,78,1
7,79,1
7,83,1
7,101,1
7,102,1
7,103,1
7,105,1
7,120,1
7,125,1
7,135,1
7,163,1
7,175,1
8,6,1
8,12,1
8,19,1
8,20,1
8,23,1
8,24,1
8,26,1
8,27,1
8,28,1
8,30,1
8,32,1
8,33,1
8,34,1
8,36,1
8,38,1
8,46,1
8,48,1
8,53,1
8,54,1
8,65,1
8,66,1
8,76,1
8,85,1
8,86,1
8,87,1
8,88,1
8,89,1
8,90,1
8,91,1
8,92,1
8,107,1
8,108,1
8,112,1
8,113,1
8,119,1
8,123,1
8,127,1
8,131,1
8,138,1
8,142,1
8,143,1
8,144,1
8,148,1
8,149,1
8,150,1
8,160,1
8,164,1
8,172,1
8,179,1
9,5,1
9,7,1
9,9,1
9,29,1
9,51,1
9,71,1
9,72,1
9,104,1
9,106,1
9,122,1
9,146,1
9,161,1
9,170,1
9,177,1
10,21,1
10,64,1
10,75,1
10,114,1
10,117,1
10,130,1
10,166,1
10,167,1
11,80,1
11,81,1
11,98,1
11,173,1
11,181,1
12,13,1
12,18,1
12,69,1
12,124,1
12,126,1
15,10,1
15,128,1
15,134,1
15,169,1
15,176,1
16,6,1
16,12,1
16,19,1
16,20,1
16,23,1
16,24,1
16,26,1
16,27,1
16,28,1
16,30,1
16,32,1
16,33,1
16,34,1
16,36,1
16,38,1
16,46,1
16,48,1
16,53,1
16,54,1
16,65,1
16,66,1
16,76,1
16,85,1
16,86,1
16,87,1
16,88,1
16,89,1
16,90,1
16,91,1
16,92,1
16,107,1
16,108,1
16,112,1
16,113,1
16,119,1
16,123,1
16,127,1
16,131,1
16,138,1
16,142,1
16,143,1
16,144,1
16,148,1
16,149,1
16,150,1
16,160,1
16,164,1
16,172,1
16,179,1
17,13,1
17,18,1
17,69,1
17,124,1
17,126,1
18,6,1
18,12,1
18,19,1
18,20,1
18,23,1
18,24,1
18,26,1
18,27,1
18,28,1
18,30,1
18,32,1
18,33,1
18,34,1
18,36,1
18,38,1
18,46,1
18,48,1
18,53,1
18,54,1
18,65,1
18,66,1
18,76,1
18,85,1
18,86,1
18,87,1
18,88,1
18,89,1
18,90,1
18,91,1
18,92,1
18,107,1
18,108,1
18,112,1
18,113,1
18,119,1
18,123,1
18,127,1
18,131,1
18,138,1
18,142,1
18,143,1
18,144,1
18,148,1
18,149,1
18,150,1
18,160,1
18,164,1
18,172,1
18,179,1
20,2,1
20,55,1
20,70,1
20,74,1
20,77,1
20,78,1
20,79,1
20,83,1
20,101,1
20,102,1
20,103,1
20,105,1
20,120,1
20,125,1
20,135,1
20,163,1
20,175,1
