node,node,Connection
0,15,1
0,17,1
0,21,1
0,22,1
0,24,1
0,25,1
0,35,1
0,53,1
0,54,1
0,60,1
0,65,1
0,73,1
0,77,1
0,78,1
0,89,1
0,91,1
0,98,1
0,100,1
0,109,1
0,110,1
0,111,1
0,113,1
0,114,1
0,149,1
0,154,1
0,155,1
0,162,1
0,164,1
0,165,1
0,172,1
0,186,1
0,196,1
0,206,1
0,209,1
0,224,1
0,226,1
0,233,1
0,244,1
0,246,1
0,252,1
0,253,1
0,270,1
0,271,1
0,272,1
0,292,1
0,294,1
0,300,1
0,301,1
0,304,1
0,310,1
0,319,1
0,320,1
0,327,1
0,333,1
0,335,1
0,336,1
0,352,1
0,354,1
0,378,1
0,389,1
0,410,1
0,415,1
0,416,1
0,431,1
0,436,1
0,443,1
0,445,1
0,446,1
0,479,1
0,510,1
0,520,1
0,524,1
0,534,1
1,12,1
1,13,1
1,14,1
1,23,1
1,26,1
1,27,1
1,52,1
1,55,1
1,56,1
1,57,1
1,62,1
1,63,1
1,64,1
1,66,1
1,67,1
1,68,1
1,69,1
1,71,1
1,72,1
1,74,1
1,75,1
1,79,1
1,87,1
1,90,1
1,96,1
1,99,1
1,104,1
1,105,1
1,106,1
1,108,1
1,112,1
1,116,1
1,118,1
1,120,1
1,122,1
1,123,1
1,124,1
1,127,1
1,130,1
1,135,1
1,136,1
1,138,1
1,148,1
1,156,1
1,163,1
1,170,1
1,173,1
1,178,1
1,189,1
1,190,1
1,192,1
1,193,1
1,195,1
1,201,1
1,202,1
1,203,1
1,204,1
1,216,1
1,217,1
1,218,1
1,222,1
1,223,1
1,227,1
1,228,1
1,229,1
1,232,1
1,234,1
1,235,1
1,236,1
1,237,1
1,238,1
1,239,1
1,240,1
1,241,1
1,242,1
1,243,1
1,245,1
1,247,1
1,248,1
1,255,1
1,260,1
1,263,1
1,265,1
1,267,1
1,268,1
1,269,1
1,279,1
1,280,1
1,281,1
1,283,1
1,284,1
1,286,1
1,288,1
1,289,1
1,297,1
1,298,1
1,302,1
1,303,1
1,306,1
1,311,1
1,313,1
1,315,1
1,321,1
1,322,1
1,323,1
1,324,1
1,329,1
1,331,1
1,332,1
1,338,1
1,339,1
1,349,1
1,351,1
1,353,1
1,357,1
1,358,1
1,364,1
1,383,1
1,384,1
1,385,1
1,390,1
1,392,1
1,393,1
1,413,1
1,421,1
1,422,1
1,425,1
1,428,1
1,430,1
1,450,1
1,454,1
1,455,1
1,458,1
1,459,1
1,460,1
1,461,1
1,462,1
1,463,1
1,464,1
1,474,1
1,485,1
1,490,1
1,492,1
1,495,1
1,497,1
1,498,1
1,499,1
1,501,1
1,502,1
1,503,1
1,504,1
1,505,1
1,508,1
1,509,1
1,511,1
1,513,1
1,516,1
1,519,1
1,526,1
1,527,1
1,529,1
1,532,1
1,535,1
1,536,1
1,537,1
1,542,1
1,543,1
2,12,1
2,13,1
2,14,1
