node,node,Connection
0,1,1
0,16,1
1,3,1
1,12,1
2,0,1
2,4,1
2,6,1
2,7,1
2,8,1
2,13,1
2,14,1
3,0,1
3,4,1
3,6,1
3,7,1
3,8,1
3,13,1
3,14,1
4,1,1
4,16,1
6,1,1
6,16,1
8,0,1
8,4,1
8,6,1
8,7,1
8,8,1
8,13,1
8,14,1
9,1,1
9,16,1
10,3,1
10,12,1
12,2,1
16,0,1
16,4,1
16,6,1
16,7,1
16,8,1
16,13,1
16,14,1
17,2,1
18,0,1
18,4,1
18,6,1
18,7,1
18,8,1
18,13,1
18,14,1
21,11,1
23,0,1
23,4,1
23,6,1
23,7,1
23,8,1
23,13,1
23,14,1
24,1,1
24,16,1
25,0,1
25,4,1
25,6,1
25,7,1
25,8,1
25,13,1
25,14,1
26,0,1
26,4,1
26,6,1
26,7,1
26,8,1
26,13,1
26,14,1
28,1,1
28,16,1
29,1,1
29,16,1
31,0,1
31,4,1
31,6,1
31,7,1
31,8,1
31,13,1
31,14,1
32,9,1
32,15,1
34,0,1
34,4,1
34,6,1
34,7,1
34,8,1
34,13,1
34,14,1
46,0,1
46,4,1
46,6,1
46,7,1
46,8,1
46,13,1
46,14,1
47,0,1
47,4,1
47,6,1
47,7,1
47,8,1
47,13,1
47,14,1
50,1,1
50,16,1
51,0,1
51,4,1
51,6,1
51,7,1
51,8,1
51,13,1
51,14,1
52,0,1
52,4,1
52,6,1
52,7,1
52,8,1
52,13,1
52,14,1
53,0,1
53,4,1
53,6,1
53,7,1
53,8,1
53,13,1
53,14,1
55,0,1
55,4,1
55,6,1
55,7,1
55,8,1
55,13,1
55,14,1
57,0,1
57,4,1
57,6,1
57,7,1
57,8,1
57,13,1
57,14,1
59,0,1
59,4,1
59,6,1
59,7,1
59,8,1
59,13,1
59,14,1
60,0,1
60,4,1
60,6,1
60,7,1
60,8,1
60,13,1
60,14,1
62,0,1
62,4,1
62,6,1
62,7,1
62,8,1
62,13,1
62,14,1
63,0,1
63,4,1
63,6,1
63,7,1
63,8,1
63,13,1
63,14,1
66,1,1
66,16,1
67,0,1
67,4,1
67,6,1
67,7,1
67,8,1
67,13,1
67,14,1
68,5,1
72,0,1
72,4,1
72,6,1
72,7,1
72,8,1
72,13,1
72,14,1
73,0,1
73,4,1
73,6,1
73,7,1
73,8,1
73,13,1
73,14,1
74,0,1
74,4,1
74,6,1
74,7,1
74,8,1
74,13,1
74,14,1
75,0,1
75,4,1
75,6,1
75,7,1
75,8,1
75,13,1
75,14,1
76,0,1
76,4,1
76,6,1
76,7,1
76,8,1
76,13,1
76,14,1
77,0,1
77,4,1
77,6,1
77,7,1
77,8,1
77,13,1
77,14,1
78,9,1
78,15,1
79,0,1
79,4,1
79,6,1
79,7,1
79,8,1
79,13,1
79,14,1
81,2,1
83,0,1
83,4,1
83,6,1
83,7,1
83,8,1
83,13,1
83,14,1
84,1,1
84,16,1
85,0,1
85,4,1
85,6,1
85,7,1
85,8,1
85,13,1
85,14,1
94,0,1
94,4,1
94,6,1
94,7,1
94,8,1
94,13,1
94,14,1
95,0,1
95,4,1
95,6,1
95,7,1
95,8,1
95,13,1
95,14,1
96,1,1
96,16,1
98,9,1
98,15,1
100,0,1
100,4,1
100,6,1
100,7,1
100,8,1
100,13,1
100,14,1
101,2,1
102,0,1
102,4,1
102,6,1
102,7,1
102,8,1
102,13,1
102,14,1
103,2,1
104,2,1
105,2,1
106,3,1
106,12,1
107,9,1
107,15,1
108,0,1
108,4,1
108,6,1
108,7,1
108,8,1
108,13,1
108,14,1
109,0,1
109,4,1
109,6,1
109,7,1
109,8,1
109,13,1
109,14,1
110,0,1
110,4,1
110,6,1
110,7,1
110,8,1
110,13,1
110,14,1
111,1,1
111,16,1
112,1,1
112,16,1
113,0,1
113,4,1
113,6,1
113,7,1
113,8,1
113,13,1
113,14,1
114,0,1
114,4,1
114,6,1
114,7,1
114,8,1
114,13,1
114,14,1
116,17,1
118,9,1
118,15,1
119,0,1
119,4,1
119,6,1
119,7,1
119,8,1
119,13,1
119,14,1
121,0,1
121,4,1
121,6,1
121,7,1
121,8,1
