node,node,Connection
0,58,1
0,61,1
0,117,1
0,119,1
0,121,1
0,161,1
0,220,1
0,221,1
0,264,1
0,266,1
0,344,1
0,372,1
1,145,1
1,157,1
1,184,1
1,208,1
1,213,1
1,299,1
1,316,1
1,345,1
1,350,1
1,361,1
1,424,1
1,456,1
2,15,1
2,17,1
2,21,1
2,22,1
2,24,1
2,25,1
2,35,1
2,53,1
2,54,1
2,60,1
2,65,1
2,73,1
2,77,1
2,78,1
2,89,1
2,91,1
2,98,1
2,100,1
2,109,1
2,110,1
2,111,1
2,113,1
2,114,1
2,149,1
2,154,1
2,155,1
2,162,1
2,164,1
2,165,1
2,172,1
2,186,1
2,196,1
2,206,1
2,209,1
2,224,1
2,226,1
2,233,1
2,244,1
2,246,1
2,252,1
2,253,1
2,270,1
2,271,1
2,272,1
2,292,1
2,294,1
2,300,1
2,301,1
2,304,1
2,310,1
2,319,1
2,320,1
2,327,1
2,333,1
2,335,1
2,336,1
2,352,1
2,354,1
2,378,1
2,389,1
2,410,1
2,415,1
2,416,1
2,431,1
2,436,1
2,443,1
2,445,1
2,446,1
2,479,1
2,510,1
2,520,1
2,524,1
2,534,1
3,12,1
3,13,1
3,14,1
3,23,1
3,26,1
3,27,1
3,52,1
3,55,1
3,56,1
3,57,1
3,62,1
3,63,1
3,64,1
3,66,1
3,67,1
3,68,1
3,69,1
3,71,1
3,72,1
3,74,1
3,75,1
3,79,1
3,87,1
3,90,1
3,96,1
3,99,1
3,104,1
3,105,1
3,106,1
3,108,1
3,112,1
3,116,1
3,118,1
3,120,1
3,122,1
3,123,1
3,124,1
3,127,1
3,130,1
3,135,1
3,136,1
3,138,1
3,148,1
3,156,1
3,163,1
3,170,1
3,173,1
3,178,1
3,189,1
3,190,1
3,192,1
3,193,1
3,195,1
3,201,1
3,202,1
3,203,1
3,204,1
3,216,1
3,217,1
3,218,1
3,222,1
3,223,1
3,227,1
3,228,1
3,229,1
3,232,1
3,234,1
3,235,1
3,236,1
3,237,1
3,238,1
3,239,1
3,240,1
3,241,1
3,242,1
3,243,1
3,245,1
3,247,1
3,248,1
3,255,1
3,260,1
