node,node,Connection
0,42,1
0,50,1
0,56,1
0,57,1
0,71,1
0,80,1
0,81,1
0,92,1
0,134,1
0,153,1
0,164,1
0,172,1
0,175,1
0,188,1
0,194,1
0,195,1
0,214,1
0,237,1
1,30,1
1,40,1
1,86,1
1,162,1
1,163,1
1,167,1
1,185,1
1,197,1
1,233,1
1,239,1
2,1,1
2,4,1
2,6,1
2,15,1
2,16,1
2,18,1
2,19,1
2,20,1
2,21,1
2,27,1
2,32,1
2,35,1
2,36,1
2,38,1
2,43,1
2,44,1
2,46,1
2,47,1
2,52,1
2,54,1
2,55,1
2,59,1
2,60,1
2,62,1
2,63,1
2,68,1
2,70,1
2,72,1
2,74,1
2,76,1
2,77,1
2,82,1
2,83,1
2,84,1
2,87,1
2,88,1
2,90,1
2,93,1
2,96,1
2,98,1
2,99,1
2,100,1
2,103,1
2,107,1
2,108,1
2,111,1
2,113,1
2,115,1
2,116,1
2,117,1
2,119,1
2,124,1
2,125,1
2,128,1
2,129,1
2,131,1
2,132,1
2,135,1
2,136,1
2,137,1
2,138,1
2,142,1
2,144,1
2,146,1
2,147,1
2,148,1
2,154,1
2,156,1
2,157,1
2,165,1
2,173,1
2,176,1
2,178,1
2,179,1
2,180,1
2,183,1
2,186,1
2,187,1
2,189,1
2,191,1
2,192,1
2,198,1
2,200,1
2,201,1
2,202,1
2,211,1
2,213,1
2,217,1
2,218,1
2,219,1
2,221,1
2,222,1
2,225,1
2,226,1
2,227,1
2,228,1
2,230,1
2,231,1
2,234,1
2,236,1
2,240,1
3,1,1
3,4,1
3,6,1
3,15,1
3,16,1
3,18,1
3,19,1
3,20,1
3,21,1
3,27,1
3,32,1
3,35,1
3,36,1
3,38,1
3,43,1
3,44,1
3,46,1
3,47,1
3,52,1
3,54,1
3,55,1
3,59,1
3,60,1
3,62,1
3,63,1
3,68,1
3,70,1
3,72,1
3,74,1
3,76,1
3,77,1
3,82,1
3,83,1
3,84,1
3,87,1
3,88,1
3,90,1
3,93,1
3,96,1
3,98,1
3,99,1
3,100,1
3,103,1
3,107,1
3,108,1
3,111,1
3,113,1
3,115,1
3,116,1
3,117,1
3,119,1
3,124,1
3,125,1
3,128,1
3,129,1
3,131,1
3,132,1
3,135,1
3,136,1
3,137,1
3,138,1
3,142,1
3,144,1
3,146,1
3,147,1
3,148,1
3,154,1
3,156,1
3,157,1
3,165,1
3,173,1
3,176,1
3,178,1
3,179,1
3,180,1
3,183,1
3,186,1
3,187,1
3,189,1
3,191,1
3,192,1
3,198,1
3,200,1
3,201,1
3,202,1
3,211,1
3,213,1
3,217,1
3,218,1
3,219,1
3,221,1
3,222,1
3,225,1
3,226,1
3,227,1
3,228,1
3,230,1
3,231,1
3,234,1
3,236,1
3,240,1
4,42,1
4,50,1
4,56,1
4,57,1
4,71,1
4,80,1
4,81,1
4,92,1
4,134,1
4,153,1
4,164,1
4,172,1
4,175,1
4,188,1
4,194,1
4,195,1
4,214,1
4,237,1
5,3,1
5,10,1
5,29,1
5,37,1
5,49,1
5,69,1
5,85,1
5,105,1
5,109,1
5,110,1
5,143,1
5,155,1
5,166,1
5,174,1
5,190,1
5,203,1
5,204,1
5,206,1
5,207,1
5,238,1
6,42,1
6,50,1
6,56,1
6,57,1
6,71,1
6,80,1
6,81,1
6,92,1
6,134,1
6,153,1
6,164,1
6,172,1
6,175,1
6,188,1
6,194,1
6,195,1
6,214,1
6,237,1
7,3,1
7,10,1
7,29,1
7,37,1
7,49,1
7,69,1
7,85,1
7,105,1
7,109,1
7,110,1
7,143,1
7,155,1
7,166,1
7,174,1
7,190,1
7,203,1
7,204,1
7,206,1
7,207,1
7,238,1
8,1,1
8,4,1
8,6,1
8,15,1
8,16,1
8,18,1
8,19,1
8,20,1
8,21,1
8,27,1
8,32,1
8,35,1
8,36,1
8,38,1
8,43,1
8,44,1
8,46,1
8,47,1
8,52,1
8,54,1
8,55,1
8,59,1
8,60,1
8,62,1
8,63,1
8,68,1
8,70,1
8,72,1
8,74,1
8,76,1
8,77,1
8,82,1
8,83,1
8,84,1
8,87,1
8,88,1
8,90,1
8,93,1
8,96,1
8,98,1
8,99,1
8,100,1
