node,node,Connection
0,3,1
0,4,1
0,5,1
0,8,1
0,10,1
0,16,1
0,17,1
0,20,1
0,21,1
0,25,1
0,32,1
0,35,1
0,37,1
0,38,1
0,39,1
0,40,1
0,41,1
0,48,1
0,49,1
0,53,1
0,54,1
0,63,1
0,64,1
0,65,1
0,67,1
0,68,1
0,71,1
0,73,1
0,74,1
0,75,1
0,88,1
0,90,1
0,92,1
0,93,1
0,94,1
0,95,1
1,15,1
1,24,1
1,29,1
1,50,1
1,52,1
1,69,1
1,72,1
1,79,1
1,84,1
1,85,1
1,86,1
1,91,1
1,97,1
3,15,1
3,24,1
3,29,1
3,50,1
3,52,1
3,69,1
3,72,1
3,79,1
3,84,1
3,85,1
3,86,1
3,91,1
3,97,1
4,3,1
4,4,1
4,5,1
4,8,1
4,10,1
4,16,1
4,17,1
4,20,1
4,21,1
4,25,1
4,32,1
4,35,1
4,37,1
4,38,1
4,39,1
4,40,1
4,41,1
4,48,1
4,49,1
4,53,1
4,54,1
4,63,1
4,64,1
4,65,1
4,67,1
4,68,1
4,71,1
4,73,1
4,74,1
4,75,1
4,88,1
4,90,1
4,92,1
4,93,1
4,94,1
4,95,1
5,27,1
5,28,1
5,43,1
5,61,1
5,87,1
5,100,1
7,27,1
7,28,1
7,43,1
7,61,1
7,87,1
7,100,1
8,3,1
8,4,1
8,5,1
8,8,1
8,10,1
8,16,1
8,17,1
8,20,1
8,21,1
8,25,1
8,32,1
8,35,1
8,37,1
8,38,1
8,39,1
8,40,1
8,41,1
8,48,1
8,49,1
8,53,1
8,54,1
8,63,1
8,64,1
8,65,1
8,67,1
8,68,1
8,71,1
8,73,1
8,74,1
8,75,1
8,88,1
8,90,1
8,92,1
8,93,1
8,94,1
8,95,1
9,14,1
9,18,1
10,78,1
11,14,1
11,18,1
12,11,1
12,31,1
13,3,1
13,4,1
13,5,1
13,8,1
13,10,1
13,16,1
13,17,1
13,20,1
13,21,1
13,25,1
13,32,1
13,35,1
13,37,1
13,38,1
13,39,1
13,40,1
13,41,1
13,48,1
13,49,1
13,53,1
13,54,1
13,63,1
13,64,1
13,65,1
13,67,1
13,68,1
13,71,1
13,73,1
13,74,1
13,75,1
13,88,1
13,90,1
13,92,1
13,93,1
13,94,1
13,95,1
14,3,1
14,4,1
14,5,1
14,8,1
14,10,1
14,16,1
14,17,1
14,20,1
14,21,1
14,25,1
14,32,1
14,35,1
14,37,1
14,38,1
14,39,1
14,40,1
14,41,1
14,48,1
14,49,1
14,53,1
14,54,1
14,63,1
14,64,1
14,65,1
14,67,1
14,68,1
14,71,1
14,73,1
14,74,1
14,75,1
14,88,1
14,90,1
14,92,1
14,93,1
14,94,1
14,95,1
15,2,1
15,7,1
15,33,1
16,27,1
16,28,1
16,43,1
16,61,1
16,87,1
16,100,1
17,3,1
17,4,1
17,5,1
17,8,1
17,10,1
17,16,1
17,17,1
17,20,1
17,21,1
17,25,1
17,32,1
17,35,1
17,37,1
17,38,1
17,39,1
17,40,1
17,41,1
17,48,1
17,49,1
17,53,1
17,54,1
17,63,1
17,64,1
17,65,1
17,67,1
17,68,1
17,71,1
17,73,1
17,74,1
17,75,1
17,88,1
17,90,1
17,92,1
17,93,1
17,94,1
17,95,1
18,3,1
18,4,1
18,5,1
18,8,1
18,10,1
18,16,1
18,17,1
18,20,1
18,21,1
18,25,1
18,32,1
18,35,1
18,37,1
18,38,1
18,39,1
18,40,1
18,41,1
18,48,1
18,49,1
18,53,1
18,54,1
18,63,1
18,64,1
18,65,1
18,67,1
18,68,1
18,71,1
18,73,1
18,74,1
18,75,1
18,88,1
18,90,1
18,92,1
18,93,1
18,94,1
18,95,1
19,15,1
19,24,1
19,29,1
19,50,1
19,52,1
19,69,1
19,72,1
19,79,1
19,84,1
19,85,1
19,86,1
19,91,1
19,97,1
20,27,1
20,28,1
20,43,1
20,61,1
20,87,1
20,100,1
21,3,1
21,4,1
21,5,1
21,8,1
21,10,1
21,16,1
21,17,1
21,20,1
21,21,1
21,25,1
21,32,1
21,35,1
21,37,1
21,38,1
21,39,1
21,40,1
21,41,1
21,48,1
21,49,1
21,53,1
21,54,1
21,63,1
21,64,1
21,65,1
21,67,1
21,68,1
21,71,1
21,73,1
21,74,1
21,75,1
21,88,1
21,90,1
21,92,1
21,93,1
21,94,1
21,95,1
22,2,1
22,7,1
22,33,1
23,3,1
23,4,1
23,5,1
23,8,1
23,10,1
23,16,1
23,17,1
23,20,1
23,21,1
23,25,1
23,32,1
23,35,1
23,37,1
23,38,1
23,39,1
23,40,1
23,41,1
23,48,1
23,49,1
23,53,1
23,54,1
23,63,1
23,64,1
23,65,1
23,67,1
23,68,1
23,71,1
23,73,1
23,74,1
23,75,1
23,88,1
23,90,1
23,92,1
23,93,1
23,94,1
23,95,1
24,14,1
24,18,1
25,14,1
25,18,1
26,15,1
26,24,1
26,29,1
26,50,1
26,52,1
26,69,1
26,72,1
26,79,1
26,84,1
26,85,1
26,86,1
26,91,1
26,97,1
27,14,1
27,18,1
28,34,1
29,3,1
29,4,1
29,5,1
29,8,1
29,10,1
29,16,1
29,17,1
29,20,1
29,21,1
29,25,1
29,32,1
29,35,1
29,37,1
29,38,1
29,39,1
29,40,1
29,41,1
29,48,1
29,49,1
29,53,1
29,54,1
29,63,1
29,64,1
29,65,1
29,67,1
29,68,1
29,71,1
29,73,1
29,74,1
29,75,1
29,88,1
29,90,1
29,92,1
29,93,1
29,94,1
29,95,1
30,3,1
30,4,1
30,5,1
30,8,1
30,10,1
30,16,1
30,17,1
30,20,1
30,21,1
30,25,1
30,32,1
30,35,1
30,37,1
30,38,1
30,39,1
30,40,1
30,41,1
30,48,1
30,49,1
30,53,1
30,54,1
30,63,1
30,64,1
30,65,1
30,67,1
30,68,1
30,71,1
30,73,1
30,74,1
30,75,1
30,88,1
30,90,1
30,92,1
30,93,1
30,94,1
30,95,1
31,27,1
31,28,1
31,43,1
31,61,1
31,87,1
31,100,1
33,3,1
33,4,1
33,5,1
33,8,1
33,10,1
33,16,1
33,17,1
33,20,1
33,21,1
33,25,1
33,32,1
33,35,1
33,37,1
33,38,1
33,39,1
33,40,1
33,41,1
33,48,1
33,49,1
33,53,1
33,54,1
33,63,1
33,64,1
33,65,1
33,67,1
33,68,1
33,71,1
33,73,1
33,74,1
33,75,1
33,88,1
33,90,1
33,92,1
33,93,1
33,94,1
33,95,1
34,3,1
34,4,1
34,5,1
34,8,1
34,10,1
34,16,1
34,17,1
34,20,1
34,21,1
34,25,1
34,32,1
34,35,1
34,37,1
34,38,1
34,39,1
34,40,1
34,41,1
34,48,1
34,49,1
34,53,1
34,54,1
34,63,1
34,64,1
34,65,1
34,67,1
34,68,1
34,71,1
34,73,1
34,74,1
34,75,1
34,88,1
34,90,1
34,92,1
34,93,1
34,94,1
34,95,1
35,3,1
35,4,1
35,5,1
35,8,1
35,10,1
35,16,1
35,17,1
35,20,1
35,21,1
35,25,1
35,32,1
35,35,1
35,37,1
35,38,1
35,39,1
35,40,1
35,41,1
35,48,1
35,49,1
35,53,1
35,54,1
35,63,1
35,64,1
35,65,1
35,67,1
35,68,1
35,71,1
35,73,1
35,74,1
35,75,1
35,88,1
35,90,1
35,92,1
35,93,1
35,94,1
35,95,1
36,11,1
36,31,1
37,3,1
37,4,1
37,5,1
37,8,1
37,10,1
37,16,1
37,17,1
37,20,1
37,21,1
37,25,1
37,32,1
37,35,1
37,37,1
37,38,1
37,39,1
37,40,1
37,41,1
37,48,1
37,49,1
37,53,1
37,54,1
37,63,1
37,64,1
37,65,1
37,67,1
37,68,1
37,71,1
37,73,1
37,74,1
37,75,1
37,88,1
37,90,1
37,92,1
37,93,1
37,94,1
37,95,1
39,45,1
39,62,1
39,81,1
40,0,1
40,12,1
40,42,1
40,46,1
40,70,1
40,80,1
40,83,1
40,89,1
40,96,1
40,99,1
41,45,1
41,62,1
41,81,1
