node,node,Connection
0,23,1
0,53,1
0,54,1
0,87,1
0,91,1
0,112,1
0,115,1
0,121,1
0,168,1
0,178,1
0,179,1
0,183,1
0,194,1
1,31,1
1,67,1
1,116,1
1,153,1
1,160,1
1,174,1
1,185,1
1,189,1
2,3,1
2,4,1
2,5,1
2,6,1
2,8,1
2,9,1
2,10,1
2,14,1
2,24,1
2,25,1
2,26,1
2,28,1
2,29,1
2,30,1
2,32,1
2,34,1
2,35,1
2,37,1
2,38,1
2,39,1
2,41,1
2,46,1
2,49,1
2,50,1
2,52,1
2,57,1
2,59,1
2,61,1
2,62,1
2,64,1
2,65,1
2,68,1
2,69,1
2,70,1
2,73,1
2,74,1
2,75,1
2,78,1
2,79,1
2,80,1
2,81,1
2,82,1
2,83,1
2,84,1
2,85,1
2,86,1
2,89,1
2,90,1
2,92,1
2,94,1
2,96,1
2,97,1
2,99,1
2,101,1
2,102,1
2,106,1
2,107,1
2,113,1
2,119,1
2,120,1
2,123,1
2,125,1
2,126,1
2,133,1
2,134,1
2,135,1
2,136,1
2,137,1
2,138,1
2,146,1
2,149,1
2,152,1
2,155,1
2,158,1
2,159,1
2,165,1
2,167,1
2,169,1
2,171,1
2,173,1
2,175,1
2,180,1
2,181,1
2,182,1
2,184,1
2,190,1
2,191,1
2,193,1
2,195,1
3,3,1
3,4,1
3,5,1
3,6,1
3,8,1
3,9,1
3,10,1
3,14,1
3,24,1
3,25,1
3,26,1
3,28,1
3,29,1
3,30,1
3,32,1
3,34,1
3,35,1
3,37,1
3,38,1
3,39,1
3,41,1
3,46,1
3,49,1
3,50,1
3,52,1
3,57,1
3,59,1
3,61,1
3,62,1
3,64,1
3,65,1
3,68,1
3,69,1
3,70,1
3,73,1
3,74,1
3,75,1
3,78,1
3,79,1
3,80,1
3,81,1
3,82,1
3,83,1
3,84,1
3,85,1
3,86,1
3,89,1
3,90,1
3,92,1
3,94,1
3,96,1
3,97,1
3,99,1
3,101,1
3,102,1
3,106,1
3,107,1
3,113,1
3,119,1
3,120,1
3,123,1
3,125,1
3,126,1
3,133,1
3,134,1
3,135,1
3,136,1
3,137,1
3,138,1
3,146,1
3,149,1
3,152,1
3,155,1
3,158,1
3,159,1
3,165,1
3,167,1
3,169,1
3,171,1
3,173,1
3,175,1
3,180,1
3,181,1
3,182,1
3,184,1
3,190,1
3,191,1
3,193,1
3,195,1
4,23,1
4,53,1
4,54,1
4,87,1
4,91,1
4,112,1
4,115,1
4,121,1
4,168,1
4,178,1
4,179,1
4,183,1
4,194,1
5,44,1
5,72,1
5,118,1
5,122,1
5,132,1
5,148,1
5,150,1
5,166,1
5,188,1
6,23,1
6,53,1
6,54,1
6,87,1
6,91,1
6,112,1
6,115,1
6,121,1
6,168,1
6,178,1
6,179,1
6,183,1
6,194,1
7,44,1
7,72,1
7,118,1
7,122,1
7,132,1
7,148,1
7,150,1
7,166,1
7,188,1
8,3,1
8,4,1
8,5,1
8,6,1
8,8,1
8,9,1
8,10,1
8,14,1
8,24,1
8,25,1
8,26,1
8,28,1
8,29,1
8,30,1
8,32,1
8,34,1
8,35,1
8,37,1
8,38,1
8,39,1
8,41,1
8,46,1
8,49,1
8,50,1
8,52,1
8,57,1
8,59,1
8,61,1
8,62,1
8,64,1
8,65,1
8,68,1
8,69,1
8,70,1
8,73,1
8,74,1
8,75,1
8,78,1
8,79,1
8,80,1
8,81,1
8,82,1
8,83,1
8,84,1
8,85,1
8,86,1
8,89,1
8,90,1
8,92,1
8,94,1
8,96,1
8,97,1
8,99,1
8,101,1
8,102,1
8,106,1
8,107,1
8,113,1
8,119,1
8,120,1
8,123,1
8,125,1
8,126,1
8,133,1
8,134,1
8,135,1
8,136,1
8,137,1
8,138,1
8,146,1
8,149,1
8,152,1
8,155,1
8,158,1
8,159,1
8,165,1
8,167,1
8,169,1
8,171,1
8,173,1
8,175,1
8,180,1
8,181,1
8,182,1
8,184,1
8,190,1
8,191,1
8,193,1
8,195,1
9,23,1
9,53,1
9,54,1
9,87,1
9,91,1
9,112,1
9,115,1
9,121,1
9,168,1
9,178,1
9,179,1
9,183,1
9,194,1
10,31,1
10,67,1
10,116,1
10,153,1
10,160,1
10,174,1
10,185,1
10,189,1
11,11,1
11,13,1
11,117,1
11,129,1
11,154,1
11,170,1
12,27,1
12,36,1
12,108,1
12,110,1
12,130,1
12,143,1
12,164,1
12,177,1
13,19,1
13,42,1
13,43,1
13,48,1
13,51,1
13,55,1
13,98,1
13,145,1
14,19,1
14,42,1
14,43,1
14,48,1
14,51,1
14,55,1
14,98,1
14,145,1
16,3,1
16,4,1
16,5,1
16,6,1
16,8,1
16,9,1
16,10,1
16,14,1
16,24,1
16,25,1
16,26,1
16,28,1
16,29,1
16,30,1
16,32,1
16,34,1
16,35,1
16,37,1
16,38,1
16,39,1
16,41,1
16,46,1
16,49,1
16,50,1
16,52,1
16,57,1
16,59,1
16,61,1
16,62,1
16,64,1
16,65,1
16,68,1
16,69,1
16,70,1
16,73,1
16,74,1
16,75,1
16,78,1
16,79,1
16,80,1
16,81,1
16,82,1
16,83,1
16,84,1
16,85,1
16,86,1
16,89,1
16,90,1
16,92,1
16,94,1
16,96,1
16,97,1
16,99,1
16,101,1
16,102,1
16,106,1
16,107,1
16,113,1
16,119,1
16,120,1
16,123,1
16,125,1
16,126,1
16,133,1
16,134,1
16,135,1
16,136,1
16,137,1
16,138,1
16,146,1
16,149,1
16,152,1
16,155,1
16,158,1
16,159,1
16,165,1
16,167,1
16,169,1
16,171,1
16,173,1
16,175,1
16,180,1
16,181,1
16,182,1
16,184,1
16,190,1
16,191,1
16,193,1
16,195,1
17,27,1
17,36,1
17,108,1
17,110,1
17,130,1
17,143,1
17,164,1
17,177,1
18,3,1
18,4,1
18,5,1
18,6,1
18,8,1
18,9,1
18,10,1
18,14,1
18,24,1
18,25,1
18,26,1
18,28,1
18,29,1
18,30,1
18,32,1
18,34,1
18,35,1
18,37,1
18,38,1
18,39,1
18,41,1
18,46,1
18,49,1
18,50,1
18,52,1
18,57,1
18,59,1
18,61,1
18,62,1
18,64,1
18,65,1
18,68,1
18,69,1
18,70,1
18,73,1
18,74,1
18,75,1
18,78,1
18,79,1
18,80,1
18,81,1
18,82,1
18,83,1
18,84,1
18,85,1
18,86,1
18,89,1
18,90,1
18,92,1
18,94,1
18,96,1
18,97,1
18,99,1
18,101,1
18,102,1
18,106,1
18,107,1
18,113,1
18,119,1
18,120,1
18,123,1
18,125,1
18,126,1
18,133,1
18,134,1
18,135,1
18,136,1
18,137,1
18,138,1
18,146,1
18,149,1
18,152,1
18,155,1
18,158,1
18,159,1
18,165,1
18,167,1
18,169,1
18,171,1
18,173,1
18,175,1
18,180,1
18,181,1
18,182,1
18,184,1
18,190,1
18,191,1
18,193,1
18,195,1
20,44,1
20,72,1
20,118,1
20,122,1
20,132,1
20,148,1
20,150,1
20,166,1
20,188,1
23,3,1
23,4,1
23,5,1
23,6,1
23,8,1
23,9,1
23,10,1
23,14,1
23,24,1
23,25,1
23,26,1
23,28,1
23,29,1
23,30,1
23,32,1
23,34,1
23,35,1
23,37,1
23,38,1
23,39,1
23,41,1
23,46,1
23,49,1
23,50,1
23,52,1
23,57,1
23,59,1
23,61,1
23,62,1
23,64,1
23,65,1
23,68,1
23,69,1
23,70,1
23,73,1
23,74,1
23,75,1
23,78,1
23,79,1
23,80,1
23,81,1
23,82,1
23,83,1
23,84,1
23,85,1
23,86,1
23,89,1
23,90,1
23,92,1
23,94,1
23,96,1
23,97,1
23,99,1
