node,node,Connection
0,0,1
0,44,1
0,46,1
0,47,1
0,48,1
0,60,1
0,68,1
0,89,1
0,120,1
0,153,1
0,154,1
0,204,1
0,342,1
0,379,1
0,387,1
0,389,1
0,390,1
0,396,1
0,409,1
0,431,1
0,432,1
0,462,1
0,474,1
0,526,1
1,224,1
1,241,1
1,301,1
1,439,1
2,7,1
2,10,1
2,18,1
2,19,1
2,28,1
2,53,1
2,54,1
2,77,1
2,78,1
2,87,1
2,117,1
2,121,1
2,131,1
2,136,1
2,148,1
2,157,1
2,161,1
2,171,1
2,182,1
2,184,1
2,191,1
2,194,1
2,214,1
2,223,1
2,226,1
2,237,1
2,243,1
2,249,1
2,251,1
2,264,1
2,265,1
2,277,1
2,291,1
2,298,1
2,306,1
2,330,1
2,335,1
2,346,1
2,356,1
2,363,1
2,395,1
2,399,1
2,400,1
2,408,1
2,429,1
2,490,1
2,493,1
2,511,1
2,516,1
3,5,1
3,8,1
3,13,1
3,14,1
3,29,1
3,37,1
3,41,1
3,43,1
3,45,1
3,51,1
3,58,1
3,61,1
3,62,1
3,64,1
3,65,1
3,66,1
3,67,1
3,71,1
3,75,1
3,76,1
3,81,1
3,82,1
3,84,1
3,85,1
3,86,1
3,93,1
3,94,1
3,96,1
3,97,1
3,98,1
3,99,1
3,100,1
3,101,1
3,102,1
3,104,1
3,105,1
3,106,1
3,107,1
3,110,1
3,111,1
3,112,1
3,113,1
3,115,1
3,116,1
3,119,1
3,122,1
3,123,1
3,124,1
3,130,1
3,132,1
3,134,1
3,137,1
3,139,1
3,144,1
3,145,1
3,146,1
3,147,1
3,150,1
3,155,1
3,156,1
3,162,1
3,166,1
3,167,1
3,170,1
3,172,1
3,173,1
3,174,1
3,175,1
3,176,1
3,177,1
3,178,1
3,179,1
3,180,1
3,181,1
3,183,1
3,186,1
3,187,1
3,192,1
3,196,1
3,203,1
3,216,1
3,219,1
3,227,1
3,228,1
3,229,1
3,233,1
3,234,1
3,235,1
3,244,1
3,246,1
3,247,1
3,250,1
3,255,1
3,259,1
3,260,1
3,263,1
3,266,1
3,267,1
3,268,1
3,269,1
3,270,1
3,272,1
3,273,1
3,276,1
3,279,1
3,283,1
3,289,1
3,290,1
3,292,1
3,293,1
3,294,1
3,297,1
3,307,1
3,308,1
3,309,1
3,310,1
3,315,1
3,316,1
3,317,1
3,319,1
3,321,1
3,322,1
3,325,1
3,326,1
3,327,1
3,329,1
3,332,1
3,333,1
3,334,1
3,336,1
3,337,1
3,338,1
3,339,1
3,341,1
3,343,1
3,345,1
3,347,1
3,349,1
3,352,1
3,353,1
3,354,1
3,357,1
3,360,1
3,361,1
3,362,1
3,370,1
3,371,1
3,372,1
3,373,1
3,375,1
3,377,1
3,378,1
3,380,1
3,381,1
3,382,1
3,383,1
3,384,1
3,385,1
3,388,1
3,391,1
3,392,1
3,393,1
3,398,1
3,402,1
3,405,1
3,406,1
3,410,1
3,412,1
3,413,1
3,418,1
3,419,1
3,420,1
3,425,1
3,426,1
3,430,1
3,440,1
3,443,1
3,444,1
3,445,1
3,447,1
3,450,1
3,451,1
3,452,1
3,455,1
3,458,1
3,459,1
3,460,1
3,461,1
3,464,1
3,465,1
3,470,1
3,475,1
3,476,1
3,482,1
3,483,1
3,485,1
3,504,1
3,508,1
3,515,1
3,518,1
3,527,1
3,529,1
4,72,1
4,90,1
4,91,1
4,109,1
4,138,1
4,205,1
4,209,1
4,210,1
4,215,1
4,221,1
4,222,1
4,225,1
4,231,1
4,256,1
4,258,1
4,274,1
4,275,1
4,284,1
4,288,1
4,323,1
4,340,1
4,344,1
4,358,1
4,359,1
4,364,1
4,448,1
4,453,1
4,456,1
4,477,1
4,478,1
4,479,1
6,224,1
6,241,1
6,301,1
6,439,1
7,355,1
8,5,1
8,8,1
8,13,1
8,14,1
8,29,1
8,37,1
8,41,1
8,43,1
8,45,1
8,51,1
8,58,1
8,61,1
8,62,1
8,64,1
8,65,1
8,66,1
8,67,1
8,71,1
8,75,1
8,76,1
8,81,1
8,82,1
8,84,1
8,85,1
8,86,1
8,93,1
8,94,1
8,96,1
8,97,1
8,98,1
8,99,1
8,100,1
8,101,1
8,102,1
8,104,1
8,105,1
8,106,1
8,107,1
8,110,1
8,111,1
8,112,1
8,113,1
8,115,1
8,116,1
8,119,1
8,122,1
8,123,1
8,124,1
8,130,1
8,132,1
8,134,1
8,137,1
8,139,1
8,144,1
8,145,1
8,146,1
8,147,1
8,150,1
8,155,1
8,156,1
8,162,1
8,166,1
8,167,1
8,170,1
8,172,1
8,173,1
8,174,1
8,175,1
8,176,1
8,177,1
8,178,1
8,179,1
8,180,1
8,181,1
8,183,1
8,186,1
8,187,1
8,192,1
8,196,1
8,203,1
8,216,1
8,219,1
8,227,1
8,228,1
8,229,1
8,233,1
8,234,1
8,235,1
8,244,1
8,246,1
8,247,1
8,250,1
8,255,1
8,259,1
8,260,1
8,263,1
8,266,1
8,267,1
8,268,1
8,269,1
8,270,1
8,272,1
8,273,1
8,276,1
