node,node,Connection
0,2,1
0,8,1
0,18,1
0,29,1
0,30,1
0,31,1
0,42,1
0,47,1
0,49,1
0,60,1
0,65,1
0,67,1
0,75,1
0,77,1
0,84,1
0,99,1
0,115,1
0,117,1
0,124,1
0,130,1
0,149,1
0,159,1
0,173,1
0,175,1
0,180,1
0,225,1
0,236,1
0,241,1
0,254,1
0,259,1
0,265,1
0,282,1
0,299,1
0,301,1
0,318,1
0,319,1
0,336,1
0,342,1
0,356,1
0,363,1
1,3,1
1,5,1
1,7,1
1,9,1
1,11,1
1,12,1
1,14,1
1,15,1
1,16,1
1,17,1
1,19,1
1,21,1
1,24,1
1,27,1
1,28,1
1,32,1
1,36,1
1,48,1
1,51,1
1,52,1
1,53,1
1,58,1
1,59,1
1,68,1
1,82,1
1,83,1
1,94,1
1,100,1
1,104,1
1,106,1
1,107,1
1,112,1
1,113,1
1,114,1
1,116,1
1,118,1
1,122,1
1,125,1
1,132,1
1,135,1
1,143,1
1,147,1
1,152,1
1,153,1
1,154,1
1,155,1
1,156,1
1,164,1
1,165,1
1,167,1
1,174,1
1,176,1
1,177,1
1,178,1
1,179,1
1,184,1
1,185,1
1,186,1
1,197,1
1,200,1
1,202,1
1,203,1
1,204,1
1,205,1
1,206,1
1,207,1
1,209,1
1,210,1
1,213,1
1,215,1
1,219,1
1,220,1
1,222,1
1,231,1
1,232,1
1,238,1
1,240,1
1,253,1
1,258,1
1,260,1
1,261,1
1,262,1
1,264,1
1,296,1
1,303,1
1,304,1
1,310,1
1,315,1
1,316,1
1,317,1
1,321,1
1,323,1
1,324,1
1,325,1
1,334,1
1,343,1
1,347,1
1,353,1
1,354,1
1,360,1
1,361,1
1,362,1
1,364,1
2,3,1
2,5,1
2,7,1
2,9,1
2,11,1
2,12,1
2,14,1
2,15,1
2,16,1
2,17,1
2,19,1
2,21,1
2,24,1
2,27,1
2,28,1
2,32,1
2,36,1
2,48,1
2,51,1
2,52,1
2,53,1
2,58,1
2,59,1
2,68,1
2,82,1
2,83,1
2,94,1
2,100,1
2,104,1
2,106,1
2,107,1
2,112,1
2,113,1
2,114,1
2,116,1
2,118,1
2,122,1
2,125,1
2,132,1
2,135,1
2,143,1
2,147,1
2,152,1
2,153,1
2,154,1
2,155,1
2,156,1
2,164,1
2,165,1
2,167,1
2,174,1
2,176,1
2,177,1
2,178,1
2,179,1
2,184,1
2,185,1
2,186,1
2,197,1
2,200,1
2,202,1
2,203,1
2,204,1
2,205,1
