node,node,Connection
0,46,1
0,103,1
0,156,1
0,163,1
0,184,1
0,217,1
1,232,1
2,2,1
2,16,1
2,17,1
2,22,1
2,23,1
2,24,1
2,25,1
2,81,1
2,88,1
2,140,1
2,205,1
2,206,1
2,274,1
2,312,1
2,314,1
2,315,1
2,321,1
2,337,1
2,339,1
2,341,1
2,342,1
2,343,1
2,368,1
3,0,1
3,1,1
3,14,1
3,21,1
3,26,1
3,28,1
3,29,1
3,60,1
3,69,1
3,86,1
3,87,1
3,94,1
3,95,1
3,96,1
3,127,1
3,173,1
3,179,1
3,196,1
3,199,1
3,201,1
3,203,1
3,207,1
3,209,1
3,210,1
3,211,1
3,224,1
3,234,1
3,243,1
3,251,1
3,257,1
3,261,1
3,262,1
3,269,1
3,275,1
3,317,1
3,318,1
3,353,1
3,354,1
3,367,1
3,369,1
3,370,1
3,400,1
4,30,1
4,34,1
4,39,1
4,229,1
4,238,1
4,254,1
4,271,1
4,284,1
4,293,1
4,344,1
4,359,1
4,375,1
4,379,1
4,392,1
4,395,1
4,398,1
4,401,1
5,42,1
5,64,1
5,188,1
6,13,1
6,31,1
6,36,1
6,37,1
6,99,1
6,101,1
6,113,1
6,118,1
6,145,1
6,161,1
6,168,1
6,170,1
6,172,1
6,176,1
6,221,1
6,228,1
6,242,1
6,324,1
6,330,1
6,347,1
6,355,1
6,362,1
6,386,1
6,391,1
6,393,1
7,2,1
7,16,1
7,17,1
7,22,1
7,23,1
7,24,1
7,25,1
7,81,1
7,88,1
7,140,1
7,205,1
7,206,1
7,274,1
7,312,1
7,314,1
7,315,1
7,321,1
7,337,1
7,339,1
7,341,1
7,342,1
7,343,1
7,368,1
8,0,1
8,1,1
8,14,1
8,21,1
8,26,1
8,28,1
8,29,1
8,60,1
8,69,1
8,86,1
8,87,1
8,94,1
8,95,1
8,96,1
8,127,1
8,173,1
8,179,1
8,196,1
8,199,1
8,201,1
8,203,1
8,207,1
8,209,1
8,210,1
8,211,1
8,224,1
8,234,1
8,243,1
8,251,1
8,257,1
8,261,1
8,262,1
8,269,1
8,275,1
8,317,1
8,318,1
8,353,1
8,354,1
8,367,1
8,369,1
8,370,1
8,400,1
9,92,1
9,105,1
9,124,1
9,129,1
9,130,1
9,132,1
9,157,1
9,182,1
9,183,1
9,204,1
9,208,1
9,263,1
9,267,1
9,295,1
9,329,1
9,336,1
9,340,1
9,356,1
11,30,1
11,34,1
11,39,1
11,229,1
11,238,1
11,254,1
11,271,1
11,284,1
11,293,1
11,344,1
11,359,1
11,375,1
11,379,1
11,392,1
11,395,1
11,398,1
11,401,1
12,4,1
12,8,1
12,9,1
12,11,1
12,15,1
12,32,1
12,33,1
12,47,1
12,51,1
12,74,1
12,83,1
12,98,1
12,100,1
12,107,1
12,125,1
12,133,1
12,134,1
12,144,1
12,146,1
12,148,1
12,154,1
12,162,1
12,164,1
12,165,1
12,169,1
12,181,1
12,212,1
12,219,1
12,220,1
12,249,1
12,266,1
12,272,1
12,280,1
12,290,1
12,292,1
12,301,1
12,307,1
12,313,1
12,319,1
12,346,1
12,348,1
12,352,1
12,358,1
12,373,1
12,378,1
12,380,1
12,383,1
12,387,1
12,388,1
12,389,1
13,6,1
13,10,1
13,12,1
13,38,1
13,40,1
13,43,1
13,44,1
13,48,1
13,53,1
13,55,1
13,57,1
13,58,1
13,59,1
13,61,1
13,63,1
13,65,1
13,73,1
13,84,1
13,97,1
13,110,1
13,111,1
13,112,1
13,115,1
13,116,1
13,119,1
13,120,1
13,123,1
13,126,1
13,128,1
13,131,1
13,135,1
13,142,1
13,143,1
13,155,1
13,166,1
13,167,1
13,171,1
13,174,1
13,177,1
13,178,1
13,180,1
13,185,1
13,189,1
13,190,1
13,197,1
13,198,1
13,200,1
13,215,1
13,218,1
13,222,1
13,227,1
13,231,1
13,239,1
13,245,1
13,253,1
13,256,1
13,258,1
13,264,1
13,265,1
13,268,1
13,270,1
13,276,1
13,277,1
13,282,1
13,283,1
13,285,1
13,286,1
13,287,1
13,288,1
13,291,1
13,296,1
13,297,1
13,300,1
13,302,1
13,303,1
13,304,1
13,305,1
13,306,1
13,308,1
13,309,1
13,310,1
13,320,1
13,322,1
13,327,1
13,328,1
13,331,1
13,334,1
13,335,1
13,345,1
13,349,1
13,350,1
13,351,1
13,357,1
13,360,1
13,371,1
13,372,1
13,374,1
13,381,1
13,382,1
13,384,1
13,385,1
13,396,1
13,397,1
13,399,1
13,402,1
14,7,1
14,35,1
14,45,1
14,106,1
14,160,1
14,175,1
14,259,1
14,294,1
14,332,1
15,13,1
15,31,1
15,36,1
15,37,1
15,99,1
15,101,1
15,113,1
15,118,1
15,145,1
15,161,1
15,168,1
15,170,1
15,172,1
15,176,1
15,221,1
15,228,1
15,242,1
15,324,1
15,330,1
15,347,1
15,355,1
15,362,1
15,386,1
15,391,1
15,393,1
16,6,1
16,10,1
16,12,1
16,38,1
16,40,1
16,43,1
16,44,1
16,48,1
16,53,1
16,55,1
16,57,1
16,58,1
16,59,1
16,61,1
16,63,1
16,65,1
16,73,1
16,84,1
16,97,1
16,110,1
16,111,1
16,112,1
16,115,1
16,116,1
16,119,1
16,120,1
16,123,1
16,126,1
16,128,1
16,131,1
16,135,1
16,142,1
16,143,1
16,155,1
16,166,1
16,167,1
16,171,1
16,174,1
16,177,1
16,178,1
16,180,1
16,185,1
16,189,1
16,190,1
16,197,1
16,198,1
16,200,1
16,215,1
16,218,1
16,222,1
16,227,1
16,231,1
16,239,1
16,245,1
16,253,1
16,256,1
16,258,1
16,264,1
16,265,1
16,268,1
16,270,1
16,276,1
16,277,1
16,282,1
16,283,1
16,285,1
16,286,1
16,287,1
16,288,1
16,291,1
16,296,1
16,297,1
16,300,1
16,302,1
16,303,1
16,304,1
16,305,1
16,306,1
16,308,1
16,309,1
16,310,1
16,320,1
16,322,1
16,327,1
16,328,1
16,331,1
16,334,1
16,335,1
16,345,1
16,349,1
16,350,1
16,351,1
16,357,1
16,360,1
16,371,1
16,372,1
16,374,1
16,381,1
16,382,1
16,384,1
16,385,1
16,396,1
16,397,1
16,399,1
16,402,1
17,4,1
17,8,1
17,9,1
17,11,1
17,15,1
17,32,1
17,33,1
17,47,1
17,51,1
17,74,1
17,83,1
17,98,1
17,100,1
17,107,1
17,125,1
17,133,1
17,134,1
17,144,1
17,146,1
17,148,1
17,154,1
17,162,1
17,164,1
17,165,1
17,169,1
17,181,1
