node,node,Connection
0,1,1
0,3,1
0,8,1
0,9,1
0,11,1
0,15,1
0,17,1
0,19,1
0,20,1
0,22,1
0,25,1
1,5,1
1,7,1
1,10,1
1,18,1
1,21,1
1,23,1
3,5,1
3,7,1
3,10,1
3,18,1
3,21,1
3,23,1
4,1,1
4,3,1
4,8,1
4,9,1
4,11,1
4,15,1
4,17,1
4,19,1
4,20,1
4,22,1
4,25,1
5,16,1
7,16,1
8,1,1
8,3,1
8,8,1
8,9,1
8,11,1
8,15,1
8,17,1
8,19,1
8,20,1
8,22,1
8,25,1
13,1,1
13,3,1
13,8,1
13,9,1
13,11,1
13,15,1
13,17,1
13,19,1
13,20,1
13,22,1
13,25,1
14,1,1
14,3,1
14,8,1
14,9,1
14,11,1
14,15,1
14,17,1
14,19,1
14,20,1
14,22,1
14,25,1
16,16,1
17,1,1
17,3,1
17,8,1
17,9,1
17,11,1
17,15,1
17,17,1
17,19,1
17,20,1
17,22,1
17,25,1
18,1,1
18,3,1
18,8,1
18,9,1
18,11,1
18,15,1
18,17,1
18,19,1
18,20,1
18,22,1
18,25,1
19,5,1
19,7,1
19,10,1
19,18,1
19,21,1
19,23,1
20,16,1
21,1,1
21,3,1
21,8,1
21,9,1
21,11,1
21,15,1
21,17,1
21,19,1
21,20,1
21,22,1
21,25,1
23,1,1
23,3,1
23,8,1
23,9,1
23,11,1
23,15,1
23,17,1
23,19,1
23,20,1
23,22,1
23,25,1
26,5,1
26,7,1
26,10,1
26,18,1
26,21,1
26,23,1
29,1,1
29,3,1
29,8,1
29,9,1
29,11,1
29,15,1
29,17,1
29,19,1
29,20,1
29,22,1
29,25,1
30,1,1
30,3,1
30,8,1
30,9,1
30,11,1
30,15,1
30,17,1
30,19,1
30,20,1
30,22,1
30,25,1
31,16,1
33,1,1
33,3,1
33,8,1
33,9,1
33,11,1
33,15,1
33,17,1
33,19,1
33,20,1
33,22,1
33,25,1
34,1,1
34,3,1
34,8,1
34,9,1
34,11,1
34,15,1
34,17,1
34,19,1
34,20,1
34,22,1
34,25,1
35,1,1
35,3,1
35,8,1
35,9,1
35,11,1
35,15,1
35,17,1
35,19,1
35,20,1
35,22,1
35,25,1
37,1,1
37,3,1
37,8,1
37,9,1
37,11,1
37,15,1
37,17,1
37,19,1
37,20,1
37,22,1
37,25,1
40,13,1
